"gram","mon_freq","chn_freq"
"wop",3.29907790772479e-05,0.000291255504535725
"woq",0,2.57748234102411e-06
"wor",0,1.03099293640964e-05
"wos",0,1.15986705346085e-05
"wot",0,2.70635645807532e-05
"wow",0,7.73244702307233e-06
"wox",0,2.57748234102411e-06
"woy",0,1.67536352166567e-05
"woz",0,3.47960116038255e-05
"wso",0,1.28874117051206e-06
"wua",0,1.41761528756326e-05
"wub",0,3.47960116038255e-05
"wuc",9.89723372317437e-05,0.000342805151356207
"wud",0,0.00017526879918964
"wuf",0,5.15496468204822e-05
"wug",0,0.000159803905143495
"wuh",6.59815581544958e-05,8.37681760832836e-05
"wuj",1.6495389538624e-05,0.000622461985357323
"wuk",0,1.93311175576808e-05
"wum",1.6495389538624e-05,5.92820938435546e-05
"wup",0,2.57748234102411e-05
"wuq",0,5.92820938435546e-05
"wur",0,3.86622351153617e-06
"wus",9.89723372317437e-05,0.000126296634710181
"wut",3.29907790772479e-05,0.000126296634710181
"wuw",0,2.57748234102411e-05
"wux",0,7.73244702307233e-05
"wuy",1.6495389538624e-05,0.000108254258323013
"wuz",0,0.000368579974766448
"wyn",0,3.86622351153617e-06
"x a",0,1.54648940461447e-05
"x b",0,2.57748234102411e-06
"x c",0,3.86622351153617e-06
"x d",0,5.15496468204822e-06
"x e",0,1.28874117051206e-06
"x g",0,9.02118819358439e-06
"x h",0,1.15986705346085e-05
"x i",0,1.28874117051206e-06
"x j",0,1.28874117051206e-06
"x l",0,3.86622351153617e-06
"x m",0,1.28874117051206e-06
"x n",0,1.28874117051206e-06
"x o",0,1.28874117051206e-06
"x q",0,5.15496468204822e-06
"x s",0,9.02118819358439e-06
"x t",0,3.86622351153617e-06
"x w",0,2.57748234102411e-06
"x x",0,1.15986705346085e-05
"x y",0,6.44370585256028e-06
"x z",0,5.15496468204822e-06
"xc ",0,5.15496468204822e-06
"xec",0,1.28874117051206e-06
"xhi",0,1.28874117051206e-06
"xht",0,1.28874117051206e-06
"xi",0,2.57748234102411e-06
"xi ",0,6.83032820371389e-05
"xia",3.29907790772479e-05,0.009032786864119
"xib",0,0.000208776069622953
"xic",0,0.000555447444490696
"xid",0,0.000207487328452441
"xie",0,0.000440749480315123
"xif",0,0.000106965517152501
"xig",0,0.000793864561035426
"xih",0,0.000399509762858737
"xij",0,0.000261614457613947
"xik",0,4.51059409679219e-05
"xil",0,0.000594109679606058
"xim",0,0.000212642293134489
"xin",0,0.00431728292121539
"xio",0,0.000106965517152501
"xip",0,0.000235839634203706
"xiq",0,0.000105676775981989
"xir",0,1.80423763871688e-05
"xis",0,0.000541271291615063
"xit",0,0.000234550893033194
"xiu",0,7.99019525717474e-05
"xiw",0,0.000399509762858737
"xix",0,0.000264191939954971
"xiy",0,0.000509052762352262
"xiz",0,0.000594109679606058
"xu",0,2.57748234102411e-06
"xu ",0,9.02118819358439e-06
"xua",0,0.000128874117051206
"xub",0,1.28874117051206e-05
"xuc",0,7.34582467191872e-05
"xud",0,3.60847527743376e-05
"xue",0,0.000496165350647141
"xuf",0,6.44370585256028e-06
"xug",0,6.57257996961148e-05
"xuh",0,2.83523057512652e-05
"xuj",0,0.0004703905272369
"xuk",0,7.73244702307233e-06
"xul",0,8.89231407653318e-05
"xum",0,3.35072704333134e-05
"xun",0,6.9592023207651e-05
"xup",0,1.41761528756326e-05
"xuq",0,2.3197341069217e-05
"xur",0,1.28874117051206e-06
"xus",0,2.96410469217773e-05
"xut",0,3.99509762858737e-05
"xuw",0,3.09297880922893e-05
"xux",0,1.41761528756326e-05
"xuy",0,6.18595761845787e-05
"xuz",0,0.00023197341069217
"y l",0,1.28874117051206e-05
"y p",0,3.86622351153617e-06
"y w",0,1.28874117051206e-06
"y x",0,2.70635645807532e-05
"ya",0,2.57748234102411e-06
"yac",1.6495389538624e-05,0.00013789530524479
"yad",0,6.83032820371389e-05
"yae",0,1.03099293640964e-05
"yaf",0,2.57748234102411e-06
"yah",3.29907790772479e-05,5.41271291615063e-05
"yaj",0,6.44370585256028e-06
"yak",1.6495389538624e-05,2.96410469217773e-05
"yan",0.00209491447140524,0.00682259575669082
"yao",4.94861686158719e-05,0.00201172496716932
"yap",0,7.73244702307233e-06
"yaq",0,1.15986705346085e-05
"yat",6.59815581544958e-05,7.34582467191872e-05
"yaw",0,3.73734939448496e-05
"yax",0,2.06198587281929e-05
"yay",0,6.57257996961148e-05
"yaz",0,0.000146916493438374
"yea",0,1.28874117051206e-06
"yeb",0,1.28874117051206e-05
"yec",0,3.99509762858737e-05
"yed",0,1.03099293640964e-05
"yef",0,1.28874117051206e-06
"yeg",0,3.60847527743376e-05
"yeh",1.6495389538624e-05,2.70635645807532e-05
"yej",0,8.89231407653318e-05
"yek",0,7.73244702307233e-06
"yel",3.29907790772479e-05,4.51059409679219e-05
"yem",3.29907790772479e-05,5.41271291615063e-05
"yep",0,1.15986705346085e-05
"yeq",0,1.15986705346085e-05
"yet",0,2.3197341069217e-05
"yew",0,1.28874117051206e-05
"yex",0,6.44370585256028e-06
"yey",0,2.06198587281929e-05
"yez",0,7.21695055486751e-05
"yia",0,9.02118819358439e-06
"yib",0,1.15986705346085e-05
"yic",0,0.000491010385965093
"yid",0,4.12397174563858e-05
"yie",0,3.86622351153617e-06
"yif",0,1.80423763871688e-05
"yig",0,3.99509762858737e-05
"yij",0,9.66555877884042e-05
"yik",0,1.03099293640964e-05
"yil",0,4.38171997974099e-05
"yim",0,4.51059409679219e-05
"yin",0.000412384738465599,0.00470777149588054
"yip",0,1.41761528756326e-05
"yiq",0,1.54648940461447e-05
"yir",0,2.57748234102411e-06
"yis",0,4.76834233089461e-05
"yit",0,4.12397174563858e-05
"yiw",0,2.57748234102411e-05
"yix",0,3.47960116038255e-05
"yiy",0,1.80423763871688e-05
"yiz",0,0.000126296634710181
"yon",4.94861686158719e-05,0.000311875363263917
"you",1.6495389538624e-05,0.000500031574158678
"yst",0,1.28874117051206e-06
"yua",0,0.00455183381424858
"yub",0,4.25284586268978e-05
"yuc",0,0.000315741586775454
"yud",0,7.99019525717474e-05
"yue",1.6495389538624e-05,0.000430439550951027
"yuf",0,1.93311175576808e-05
"yug",1.6495389538624e-05,0.00019459991674732
"yuh",0,0.00018815621089476
"yuj",0,0.000380178645301056
"yuk",1.6495389538624e-05,0.000141761528756326
"yul",1.6495389538624e-05,0.000237128375374218
"yun",3.29907790772479e-05,0.000248727045908827
"yup",0,3.99509762858737e-05
"yuq",0,4.51059409679219e-05
"yus",0.000131963116308992,0.000226818446010122
"yut",4.94861686158719e-05,9.02118819358439e-05
"yuw",0,5.67046115025304e-05
"yux",0,4.12397174563858e-05
"yuy",3.29907790772479e-05,7.08807643781631e-05
"yuz",0,0.000206198587281929
"z a",0,3.86622351153617e-06
"z c",0,3.86622351153617e-06
"z d",0,1.67536352166567e-05
"z e",0,2.57748234102411e-06
"z f",0,1.28874117051206e-06
"z g",0,6.31483173550907e-05
"z h",0,1.93311175576808e-05
"z j",0,3.86622351153617e-06
"z k",0,1.28874117051206e-06
"z l",0,3.86622351153617e-06
"z m",0,3.86622351153617e-06
"z n",0,6.44370585256028e-06
"z p",0,2.57748234102411e-06
"z q",0,9.02118819358439e-06
"z r",0,2.57748234102411e-06
"z s",0,3.22185292628014e-05
"z t",0,6.44370585256028e-06
"z w",0,7.73244702307233e-06
"z x",0,1.80423763871688e-05
"z y",0,1.03099293640964e-05
"z z",0,1.03099293640964e-05
"zai",0,1.67536352166567e-05
"zak",0,1.28874117051206e-06
"zan",0,7.21695055486751e-05
"zao",0,0.000481989197771509
"zax",0,1.28874117051206e-06
"zeb",0,3.86622351153617e-06
"zec",0,9.40781054473801e-05
"zeg",0,3.73734939448496e-05
"zeh",0,9.02118819358439e-06
"zej",0,2.57748234102411e-06
"zek",0,7.73244702307233e-06
"zel",0,1.67536352166567e-05
"zem",0,9.02118819358439e-06
"zen",0,0.000118564187687109
"zep",0,1.41761528756326e-05
"zeq",0,3.86622351153617e-06
"zes",0,2.19085998987049e-05
"zet",0,1.15986705346085e-05
"zew",0,1.28874117051206e-05
"zex",0,1.28874117051206e-06
"zey",0,1.28874117051206e-05
"zez",0,1.03099293640964e-05
"zha",0.0028207116111047,0.0112571541244228
"zhe",0.00125364960493542,0.00171531449795155
"zhi",0.000445375517542847,0.000529672621080455
"zho",0.000362898569849727,0.0025865035292177
"zhu",0.00255678537848671,0.024803112567675
"zia",0,1.41761528756326e-05
"zib",0,8.63456584243077e-05
"zic",0,0.000466524303725364
"zid",0,5.92820938435546e-05
"zif",0,2.96410469217773e-05
"zig",0,0.000581222267900937
"zih",0,9.2789364276868e-05
"zij",0,8.63456584243077e-05
"zik",0,8.76343995948198e-05
"zil",0,0.000176557540360152
"zim",0,3.22185292628014e-05
"zip",0,0.000208776069622953
"ziq",0,3.22185292628014e-05
"zir",0,3.86622351153617e-06
"zis",0,0.000164958869825543
"zit",0,0.000152071458120423
"ziw",0,0.000127585375880694
"zix",0,3.47960116038255e-05
"ziy",0,0.000273213128148556
"ziz",0,0.000106965517152501
"zo ",0,1.28874117051206e-06
"zon",0,9.79443289589162e-05
"zou",0,0.000117275446516597
"zuc",0,6.44370585256028e-06
"zud",0,5.15496468204822e-06
"zug",0,2.57748234102411e-06
"zui",0,0.000253882010590875
"zuj",0,3.86622351153617e-06
"zum",0,6.44370585256028e-06
"zuo",0,0.000202332363770393
"zuq",0,6.44370585256028e-06
"zus",0,2.70635645807532e-05
"zux",0,3.86622351153617e-06
"zuz",0,7.73244702307233e-06
