"geonameid","name","asciiname","alternatenames","latitude","longitude","feature_class","feature_code","country_code","cc2","admin1_code","admin2_code","admin3_code","admin4_code","population","elevation","dem","timezone","modification date"
2029437,"Sehüüliyn Hudag","Sehuuliyn Hudag","Se-hu-lin-hu-tu-ko,Sehuuliyn Hudag,Sehüüliyn Hudag",42.48333,109.55,"H","WLL","MN","MN",7,NA,NA,NA,0,NA,1184,"Asia/Ulaanbaatar","2012-01-17"
2029438,"Seerüün Dabaa","Seeruun Dabaa","Pereval Serun daba,Seeruun Dabaa,Seerüün Dabaa,Serun Davaa",48.93333,102.86667,"T","PASS","MN","MN",21,NA,NA,NA,0,NA,1630,"Asia/Ulaanbaatar","2012-01-17"
2029439,"Seeriin Hiid","Seeriin Hiid","Seeriin Hiid,Seeriin-Hiyd,Serin Khid",46.08333,108.75,"P","PPL","MN","MN",7,NA,NA,NA,0,NA,1226,"Asia/Ulaanbaatar","2012-01-17"
2029440,"Sebsülin Hudag","Sebsulin Hudag","Kolodets Sebsulin-khuduk,Sebsulin Hudag,Sebsülin Hudag",46.11667,111.56667,"H","WLL","MN","MN",17,NA,NA,NA,0,NA,1011,"Asia/Ulaanbaatar","2012-01-17"
2029441,"Sebsülin Hudag","Sebsulin Hudag","Kolodets Sebsulin-khuduk,Sebsulin Hudag,Sebsülin Hudag",45.78333,111.66667,"H","WLL","MN","MN",7,NA,NA,NA,0,NA,998,"Asia/Ulaanbaatar","2012-01-17"
2029442,"Sebsul Gol","Sebsul Gol","",49.95,107.48333,"H","STM","MN","",16,NA,NA,NA,0,NA,642,"Asia/Ulaanbaatar","1994-01-14"
2029443,"Sebleheiin Höndüy","Sebleheiin Honduy","Sebleheiin Honduy,Sebleheiin Höndüy,Seblukhin Khunduy Reservation,Urochishche Seblukhin-khunduy",44.61667,111.36667,"L","AREA","MN","MN",7,NA,NA,NA,0,NA,937,"Asia/Ulaanbaatar","2012-01-17"
2029444,"Sebhüüliin Nuur","Sebhuuliin Nuur","Ozero Sibkhulin-nur,Sebhuuliin Nuur,Sebhüüliin Nuur,Sibhulin Nuur",43.76667,111.85,"H","LK","MN","MN",7,NA,NA,NA,0,NA,961,"Asia/Ulaanbaatar","2012-01-17"
2029445,"Sebhüül Hudag","Sebhuul Hudag","Kolodets Sebkhul khuduk,Sebhuul Hudag,Sebhüül Hudag",44.2,107.56667,"H","WLL","MN","MN",14,NA,NA,NA,0,NA,1097,"Asia/Ulaanbaatar","2012-01-17"
2029446,"Sayr Usa","Sayr Usa","Sai-erh-wu-su,Sair Ussu,Sair Usu,Sairu usu,Sairuso,Sayr Usa,Sayr-usu,Tala Dolon",44.8,106.81667,"P","PPL","MN","MN",8,NA,NA,NA,0,NA,1078,"Asia/Ulaanbaatar","2012-01-17"
2029447,"Sayrïn Uhaa Ovoo","Sayrin Uhaa Ovoo","Sai-jen-hua-ao-pao,Sayrin Uhaa Ovoo,Sayrïn Uhaa Ovoo",45.41667,114.91667,"S","CARN","MN","MN",17,NA,NA,NA,0,NA,1381,"Asia/Choibalsan","2012-01-17"
2029448,"Sayrïn Shar Uul","Sayrin Shar Uul","Sai-jen-sha-erh,Sayrin Shar Uul,Sayrïn Shar Uul",42.63333,100.13333,"T","MT","MN","MN",0,NA,NA,NA,0,NA,1066,"Asia/Ulaanbaatar","2014-03-06"
2029449,"Sai-jen-wo-po-le-cho","Sai-jen-wo-po-le-cho","Sai-jen-wo-po-le-cho,Sayrin Ovoljoo,Sayrïn Övöljöö",44.81667,113.26667,"S","CMP","MN","",17,NA,NA,NA,0,NA,1243,"Asia/Choibalsan","2012-01-17"
2029450,"Sayrïn Guu","Sayrin Guu","Sai-jen Kou,Sayrin Guu,Sayrïn Guu",44.88333,113.73333,"H","WAD","MN","MN",17,NA,NA,NA,0,NA,1205,"Asia/Choibalsan","2012-01-17"
2029451,"Sayrïn Buutsnï Hoyt Tolgoy","Sayrin Buutsni Hoyt Tolgoy","Sai-jen-pu-ch'a-nai-hui-t'e-t'ao-le-kai,Sai-jen-pu-ch’a-nai-hui-t’e-t’ao-le-kai,Sayrin Buutsni Hoyt Tolgoy,Sayrïn Buutsnï Hoyt Tolgoy",44.73333,111.56667,"T","HLL","MN","MN",7,NA,NA,NA,0,NA,954,"Asia/Ulaanbaatar","2012-01-17"
2029452,"Sayrin","Sayrin","Sayrin,Sayron Tract,Urochishche Sayryn",44.91667,109.75,"L","AREA","MN","MN",7,NA,NA,NA,0,NA,939,"Asia/Ulaanbaatar","2012-01-17"
2029453,"Sayriin Hudag","Sayriin Hudag","Kolodets Sayrin khuduk,Sayriin Hudag",42.97917,100.70639,"H","WLL","MN","MN",14,NA,NA,NA,0,NA,1484,"Asia/Ulaanbaatar","2012-01-17"
2029454,"Sayriin Hashaatayn Süme","Sayriin Hashaatayn Sume","Sairim Gashato,Sayriin Hashaatayn Dugan,Sayriin Hashaatayn Sume,Sayriin Hashaatayn Süme,Sayriin hashiatuin dugang,Sayrim-Khashato-Sumu,Sayrin Khoshyatu sume,Soyrin-khashate Khid",44.58333,102.91667,"P","PPL","MN","MN",15,NA,NA,NA,0,NA,1363,"Asia/Ulaanbaatar","2012-01-17"
2029455,"Sayn Usa Hudag","Sayn Usa Hudag","Kolodets Sayn usu khuduk,Kolodets Sayn-Usu,Sayn Usa Hudag,Sayn Usu Hudag",43.11167,104.25194,"H","WLL","MN","MN",14,NA,NA,NA,0,NA,1693,"Asia/Ulaanbaatar","2012-01-17"
2029456,"Sayn Usa","Sayn Usa","Kolodets Sain-Usu,Sain Ussu,Sayn Us,Sayn Usa,Sayn Usu",45.26667,110.13333,"H","WLL","MN","MN",7,NA,NA,NA,0,NA,881,"Asia/Ulaanbaatar","2012-01-17"
2029457,"Sayn Ulaan Hudag","Sayn Ulaan Hudag","Kolodets Sain ulan khuduk,Sa-yin-wu-lan-hu-tu-k'o,Sa-yin-wu-lan-hu-tu-k’o,Sayn Ulaan Hudag",45.46667,107.43333,"H","WLL","MN","MN",8,NA,NA,NA,0,NA,1091,"Asia/Ulaanbaatar","2012-01-17"
2029458,"Sayn Süüjiyn Hudag","Sayn Suujiyn Hudag","Sai-yin-su-chin-hu-tu-ko,Sayn Suujiyn Hudag,Sayn Süüjiyn Hudag",43.05,110.66667,"H","WLL","MN","MN",7,NA,NA,NA,0,NA,1057,"Asia/Ulaanbaatar","2012-01-17"
2029459,"Sai-yin-su-chin-hun-ti","Sai-yin-su-chin-hun-ti","Sai-yin-su-chin-hun-ti,Sayn Suujiyn Hondiy,Sayn Süüjiyn Höndiy",43.05,110.7,"T","PLN","MN","CN",0,NA,NA,NA,0,NA,1087,"Asia/Ulaanbaatar","2014-03-06"
2029460,"Sayn Süüji Hudag","Sayn Suuji Hudag","Kolodets Saynsuchzhi khuduk,Sayn Suuji Hudag,Sayn Süüji Hudag",44.33333,102.35,"H","WLL","MN","MN",15,NA,NA,NA,0,NA,1507,"Asia/Ulaanbaatar","2012-01-17"
2029461,"Sayn Shandanii Hudag","Sayn Shandanii Hudag","",46.45,113.16667,"H","WLL","MN","",17,NA,NA,NA,0,NA,960,"Asia/Choibalsan","1994-01-14"
2029462,"Sayn Shandanii Hudag","Sayn Shandanii Hudag","",45.3,112.73333,"H","WLL","MN","",17,NA,NA,NA,0,NA,1127,"Asia/Choibalsan","1994-01-14"
2029463,"Saynshand","Saynshand","Saynshand,Seberei,Seberei Sume,Seberey,Seberey Suma,Seberey somon,Seberey sumu,Sevrey,Syowrei,Syöwrei",43.61667,102.53333,"P","PPLA2","MN","",14,NA,NA,NA,0,NA,2031,"Asia/Ulaanbaatar","2012-01-17"
2029464,"Sai-nai-o-hen-t’ao-le-kai","Sai-nai-o-hen-t'ao-le-kai","Sai-nai-o-hen-t'ao-le-kai,Sai-nai-o-hen-t’ao-le-kai,Sayni Ehen Tolgoy,Saynï Ehen Tolgoy",44.85,113.85,"T","HLL","MN","CN",0,NA,NA,NA,0,NA,1398,"Asia/Choibalsan","2014-03-06"
2029465,"Sayn Hudas Hiyd","Sayn Hudas Hiyd","",44.81667,113.38333,"S","TMPL","MN","",17,NA,NA,NA,0,NA,1287,"Asia/Choibalsan","1994-01-14"
2029466,"Sayn Hudagiin Hiid","Sayn Hudagiin Hiid","Sain Khudugoyn Khid,Sain Khudugyyn Khid,Sain Khudugöyn Khid,Sayn Hudagiin Hiid,Sayn Hudagiin Hural,Sayn Khudugin Khid,Sayn Khudugyyn-Khid,Sayn hudug'iin hural,Sayn hudug’iin hural",44.88333,113.46667,"P","PPL","MN","MN",17,NA,NA,NA,0,NA,1244,"Asia/Choibalsan","2012-01-17"
2029467,"Sayn Hudag","Sayn Hudag","Kolodets Sayn-khuduk,Sayn Hudag",46.66667,110.5,"H","WLL","MN","MN",11,NA,NA,NA,0,NA,1300,"Asia/Ulaanbaatar","2012-01-17"
2029468,"Sayn Hudag","Sayn Hudag","Kolodets Sayn khuduk,Sayn Hudag",42.44694,104.52444,"H","WLL","MN","MN",14,NA,NA,NA,0,NA,1475,"Asia/Ulaanbaatar","2012-01-17"
2029469,"Sayn Hudag","Sayn Hudag","Sai-yin-hu-tu-ko,Sayn Hudag",42.41667,108.68333,"H","WLL","MN","MN",7,NA,NA,NA,0,NA,1178,"Asia/Ulaanbaatar","2012-01-17"
2029470,"Sai-yin-huo-po-erh-yin Kou","Sai-yin-huo-po-erh-yin Kou","Sai-yin-huo-po-erh-yin Kou,Sayn Hoovoriyn Guu,Sayn Höövöriyn Guu",45.38333,115.2,"H","WAD","MN","CN",0,NA,NA,NA,0,NA,1380,"Asia/Choibalsan","2014-03-06"
2029471,"Sayn Haraiin Hira","Sayn Haraiin Hira","",45.5,106.05,"L","AREA","MN","",8,NA,NA,NA,0,NA,1334,"Asia/Ulaanbaatar","1994-01-14"
2029472,"Sayn Dobo","Sayn Dobo","Ozero Sayn-Dob,Sayn Dobo",45.38333,108.58333,"H","LK","MN","MN",7,NA,NA,NA,0,NA,1073,"Asia/Ulaanbaatar","2012-01-17"
2029473,"Sayj","Sayj","Sai-chi,Sayj",42.15,102.63333,"T","HLL","MN","MN",0,NA,NA,NA,0,NA,1300,"Asia/Ulaanbaatar","2014-03-06"
2029474,"Sayhan Uula","Sayhan Uula","Gora Saykhan ula,Sayhan Uul,Sayhan Uula",45.4,107.2,"T","MT","MN","MN",8,NA,NA,NA,0,NA,1200,"Asia/Ulaanbaatar","2012-01-17"
2029475,"Sayhan Modo Hiid","Sayhan Modo Hiid","Saikhan Modo Khiit,Saikhan-modo-khid,Sayhan Modo Hiid,Saykhan-modo-khid",48.91667,110.96667,"P","PPL","MN","MN",11,NA,NA,NA,0,NA,1056,"Asia/Ulaanbaatar","2012-01-17"
2029476,"Sayhan Hobor Hiid","Sayhan Hobor Hiid","Sayhan Hobor Hiid,Sayhan Hobor Hiyd,Saykhan Khubur Khid",43.76667,110.9,"P","PPL","MN","MN",7,NA,NA,NA,0,NA,964,"Asia/Ulaanbaatar","2012-01-17"
2029477,"Sayhan Gol","Sayhan Gol","Saikhan-gol,Sayhan Gol,Saykhan-gol",48.5,109.66667,"H","STM","MN","MN",11,NA,NA,NA,0,NA,1336,"Asia/Ulaanbaatar","2012-01-17"
2029478,"Sayhan Bulag","Sayhan Bulag","Rodnik Saikhan bulak,Rodnik Saykhan bulak,Sayhan Bulag",48.81667,114.81667,"H","SPNG","MN","MN",6,NA,NA,NA,0,NA,843,"Asia/Choibalsan","2012-01-17"
2029479,"Sayhan Bayan Suma","Sayhan Bayan Suma","Sayhan Bayan,Sayhan Bayan Suma,Saykhan Bayan Somon,Saykhan-Bayan",46.45,104.83333,"P","PPL","MN","MN",8,NA,NA,NA,0,NA,1576,"Asia/Ulaanbaatar","2012-01-17"
2029480,"Saychiriin Hudag","Saychiriin Hudag","Kolodets Saycheriin khuduk,Saychiriin Hudag",44.46667,103.13333,"H","WLL","MN","MN",14,NA,NA,NA,0,NA,1177,"Asia/Ulaanbaatar","2012-01-17"
2029481,"Satsïn Tsagaan Had","Satsin Tsagaan Had","Sa-ch'in-ch'a-kan-ha-ta,Sa-ch’in-ch’a-kan-ha-ta,Satsin Tsagaan Had,Satsïn Tsagaan Had",43.41667,111.21667,"T","RK","MN","MN",7,NA,NA,NA,0,NA,1205,"Asia/Ulaanbaatar","2012-01-17"
2029482,"Satsïn Hoyor Ovoo","Satsin Hoyor Ovoo","Sa-ch'in-hao-yao-erh-ao-pao,Sa-ch’in-hao-yao-erh-ao-pao,Satsin Hoyor Ovoo,Satsïn Hoyor Ovoo",43.4,111.23333,"S","CARN","MN","MN",7,NA,NA,NA,0,NA,1196,"Asia/Ulaanbaatar","2012-01-17"
2029483,"Sartaiin Gol","Sartaiin Gol","Sartaiin Gol,Sartuin gol,Surtiyn-Gol",50.02583,104.32028,"H","STM","MN","MN",21,NA,NA,NA,0,NA,983,"Asia/Ulaanbaatar","2012-01-17"
2029484,"Sartah Uul","Sartah Uul","",45.95,100.66667,"T","MT","MN","",2,NA,NA,NA,0,NA,1986,"Asia/Ulaanbaatar","1994-01-14"
2029485,"Gora Sar’dag-Ula","Gora Sar'dag-Ula","Gora Sar'dag-Ula,Gora Sardyk,Gora Sar’dag-Ula,Saridag Uul,Sarĭdag Uul",50.14944,104.07306,"T","MT","MN","RU",0,NA,NA,NA,0,2027,2018,"Asia/Ulaanbaatar","2014-03-06"
2029486,"Saran Ganga","Saran Ganga","Sa-jan-kang-ka,Saran Ganga",47.95,118.58333,"T","HLL","MN","MN",6,NA,NA,NA,0,NA,697,"Asia/Choibalsan","2012-01-17"
2029487,"Saraiin Gol","Saraiin Gol","Saraiin Gol,Sarain gol,Saraiyn Gol",47.06667,102.98333,"H","STM","MN","MN",15,NA,NA,NA,0,NA,1520,"Asia/Ulaanbaatar","2012-01-17"
2029488,"Saraiin Dugang","Saraiin Dugang","Saraiin Dugang,Sarain dugang",48.85,104.63333,"P","PPL","MN","MN",21,NA,NA,NA,0,NA,815,"Asia/Ulaanbaatar","2012-01-17"
2029489,"Santayn Hiid","Santayn Hiid","Santayn Hiid,Santuin Khid",48.1,111.8,"P","PPL","MN","MN",11,NA,NA,NA,0,NA,1042,"Asia/Ulaanbaatar","2012-01-17"
2029490,"Santa Shugam Tala","Santa Shugam Tala","Santa Shugam Tal,Santa Shugam Tala,Santu Hugumtala Tract,Urochishche Santushugum tala",45,106.06667,"L","AREA","MN","MN",8,NA,NA,NA,0,NA,1179,"Asia/Ulaanbaatar","2012-01-17"
2029491,"Santa Haan Uul","Santa Haan Uul","",49.21667,111.65,"T","MT","MN","",11,NA,NA,NA,0,NA,1225,"Asia/Ulaanbaatar","1994-01-14"
2029492,"Santa","Santa","",46.08333,111.25,"L","AREA","MN","",7,NA,NA,NA,0,NA,1120,"Asia/Ulaanbaatar","2003-05-01"
2029493,"Sangiyn Dalay Nuur","Sangiyn Dalay Nuur","Ozero Sangin dalai nur,Ozero Sangin dalay-Nur,Sangiin Dalai Nuur,Sangiin Dalay Nuur,Sangiyn Dalay Nuur,Sangiïn Dalaï Nuur",46.93333,116.83333,"H","LK","MN","MN",6,NA,NA,NA,0,NA,681,"Asia/Choibalsan","2012-01-17"
2029494,"Sangiyn Dalay","Sangiyn Dalay","Oldzeyte,Oldzeyte Suma,Oldzeytu,Oldziit,Oldziyt,Sangiyn Dalay,Uldzeytu-Somon,Uldzit,Ultszeyto Somon,Ultszeytu Somon,Öldzeyte Suma,Öldzeytü,Öldziyt,Öldziït",46.65,103.31667,"P","PPLA2","MN","",15,NA,NA,NA,0,NA,1705,"Asia/Ulaanbaatar","2012-01-17"
2029495,"Sangiyn Dalay","Sangiyn Dalay","Erdenedalay,Erdeni Dalai,Erdeni Dalay,Erdeni Dalay Somon,Erdeni Dalay Suma",46.00793,104.94209,"P","PPLA2","MN","MN",8,NA,NA,NA,0,NA,1392,"Asia/Ulaanbaatar","2007-10-13"
2029496,"Sangiin Uul","Sangiin Uul","",44.66667,108,"T","MTS","MN","",7,NA,NA,NA,0,NA,1135,"Asia/Ulaanbaatar","1994-01-14"
2029497,"Sangiin Hiid","Sangiin Hiid","Sangiin Hiid,Sanoyn Khid,Sanyyn Khid,Sanöyn Khid",46.7,111.13333,"P","PPL","MN","MN",11,NA,NA,NA,0,NA,1233,"Asia/Ulaanbaatar","2012-01-17"
2029498,"Sangiin Dalay Nuur","Sangiin Dalay Nuur","Lake Sangoyn dalay nur,Lake Sangöyn dalay nur,Ozero Sangyyn dalay nur,Sangiin Dalay Nuur",46.66667,103.3,"H","LK","MN","MN",15,NA,NA,NA,0,NA,1700,"Asia/Ulaanbaatar","2012-01-17"
2029499,"Sangiyn Dalay","Sangiyn Dalay","Sang'iin dalay'iin hurie,Sang'iin dalay'iin hürie,Sang'iin dalay'in hurie,Sang'iin dalay'in hürie,Sangiin Dalay Hueryee,Sangiin Dalay Huree,Sangiin Dalay Hüree,Sangiin Dalay Hüryee,Sangin Dalain Khure,Sangin dalay khure,Sangin-Dalayn-Khure",42.84199,105.13796,"P","PPLA2","MN","MN",14,NA,NA,NA,0,NA,1490,"Asia/Ulaanbaatar","2007-10-13"
2029500,"Sangiin Dalay Hudag","Sangiin Dalay Hudag","Kolodets Sangyyn-dalay-khuduk,Sangiin Dalay Hudag,Sangoyn Dalay Khuduk Well,Sangöyn Dalay Khuduk Well",44.03333,109.51667,"H","WLL","MN","MN",7,NA,NA,NA,0,NA,873,"Asia/Ulaanbaatar","2012-01-17"
2029501,"Sangiin Dalay Hiid","Sangiin Dalay Hiid","Sang'iin dalay'iin hurie,Sang-Dalay-Hiyd,Sangiin Dalay Hiid,Sangin-Dalayn-Khure,Sangoin Dalay Khid,Sangoyn dalay khid,Sangyin daloy Khid,Sangyyn Dalay Khid,Sangöin Dalay Khid,Sang’iin dalay’iin hürie",46,104.96667,"P","PPL","MN","MN",8,NA,NA,NA,0,NA,1395,"Asia/Ulaanbaatar","2012-01-17"
2029502,"Sandhani Sardig Uul","Sandhani Sardig Uul","",48.21667,107.81667,"T","MT","MN","",18,NA,NA,NA,0,NA,2389,"Asia/Ulaanbaatar","1994-01-14"
2029503,"Samiin Bulag","Samiin Bulag","Rodnik Samyyn-bulak,Samiin Bulag,Samoyn Bulak,Samöyn Bulak",46.16667,113.01667,"H","SPNG","MN","MN",17,NA,NA,NA,0,NA,1071,"Asia/Choibalsan","2012-01-17"
2029504,"Sambariin Tsagaan Nuur","Sambariin Tsagaan Nuur","Ozero Samburin tsagan nur,Sambariin Tsagaan Nuur,Sumburiin Tsagan Nuur",47.56667,118.61667,"H","LK","MN","MN",6,NA,NA,NA,0,NA,777,"Asia/Choibalsan","2012-01-17"
2029505,"Sama Hudag","Sama Hudag","Kolodets Sama Khuduk,Sama Hudag",44.46667,104.21667,"H","WLL","MN","MN",14,NA,NA,NA,0,NA,1087,"Asia/Ulaanbaatar","2012-01-17"
2029506,"Salinchita","Salinchita","Gora Salinchitu,Salinchita,Salinchitu Uul",48.9,106.96667,"T","MT","MN","MN",16,NA,NA,NA,0,NA,1977,"Asia/Ulaanbaatar","2012-01-17"
2029507,"Saliin Dabaa","Saliin Dabaa","Gory Salin-daba,Saliin Dabaa,Sarin-daba Shan-mo,Sharin Dabaa",48.16667,106.25,"T","MTS","MN","MN",18,NA,NA,NA,0,NA,1431,"Asia/Ulaanbaatar","2012-01-17"
2029508,"Salhit Uul","Salhit Uul","Sa-le-hei-t'e-wu-la,Sa-le-hei-t’e-wu-la,Salhit Uul",46.63333,119.1,"T","MT","MN","CN",0,NA,NA,NA,0,NA,955,"Asia/Choibalsan","2014-03-06"
2029509,"Salhitu","Salhitu","",49.88333,105.35,"T","MT","MN","",16,NA,NA,NA,0,NA,926,"Asia/Ulaanbaatar","1994-01-14"
2029510,"Salhitay Uul","Salhitay Uul","",47.55,107.08333,"T","MT","MN","",18,NA,NA,NA,0,NA,1731,"Asia/Ulaanbaatar","1994-01-14"
2029511,"Salhitayn Tala","Salhitayn Tala","Salhitayn Tal,Salhitayn Tala,Sol'khiton Tala Reservation,Sol’khiton Tala Reservation,Urochishche Sal'khityn tala,Urochishche Sal’khityn tala",46.5,113.35,"L","AREA","MN","MN",17,NA,NA,NA,0,NA,942,"Asia/Choibalsan","2012-01-17"
2029512,"Salhin","Salhin","",47.4,111.18333,"T","MT","MN","",11,NA,NA,NA,0,NA,1167,"Asia/Ulaanbaatar","1994-01-14"
2029513,"Salhid Öndör","Salhid Ondor","Gora Sal'khit undur,Gora Sal’khit undur,Salhid Ondor,Salhid Öndör",49.65,116.23333,"T","MT","MN","MN",6,NA,NA,NA,0,NA,720,"Asia/Choibalsan","2012-01-17"
2029514,"Salaa Hushuu","Salaa Hushuu","Sa-la-hu-shu,Salaa Hushuu",43.11667,110.75,"T","HLL","MN","MN",7,NA,NA,NA,0,NA,1078,"Asia/Ulaanbaatar","2012-01-17"
2029515,"Salaagiin Jisa","Salaagiin Jisa","Salaagiin Jisa,Salagin chzhisa",46.61667,105.35,"P","PPL","MN","MN",18,NA,NA,NA,0,NA,1578,"Asia/Ulaanbaatar","2012-01-17"
2029516,"Salaa Dzamtayn Hudag","Salaa Dzamtayn Hudag","Kolodets Sala-dzamtyyn-khuduk,Sala-dzamtoyn Khuduk,Sala-dzamtöyn Khuduk,Salaa Dzamtayn Hudag",46.6,111.55,"H","WLL","MN","MN",17,NA,NA,NA,0,NA,1181,"Asia/Choibalsan","2012-01-17"
2029517,"Sagdul Yurt","Sagdul Yurt","Sagadal Ortoo,Sagadal Örtöö,Sagdul Yurt,Sagdul-urto",47.6,107.23333,"P","PPL","MN","",18,NA,NA,NA,0,NA,1760,"Asia/Ulaanbaatar","2012-01-17"
2029518,"Sabha Horoo","Sabha Horoo","Sabha Horoo,Sapha haro,Sappa-Khoron,Sappaharo,Sappaharō",46.73333,118.41667,"P","PPL","MN","MN",6,NA,NA,NA,0,NA,881,"Asia/Choibalsan","2012-01-17"
2029519,"Sabdan Gol","Sabdan Gol","Sabdan Gol,Sabdon-gol,Sabdyn-gol",49.75,105,"H","STM","MN","MN",16,NA,NA,NA,0,NA,701,"Asia/Ulaanbaatar","2012-01-17"
2029520,"Sabangiin Örtöö","Sabangiin Ortoo","Sabangiin Ortoo,Sabangiin Örtöö,Savangiin-urto,Savangiyn-Urto",48.28333,113.23333,"P","PPL","MN","MN",6,NA,NA,NA,0,NA,863,"Asia/Choibalsan","2012-01-17"
2029521,"Saariin Hudag","Saariin Hudag","Kolodets Saarin-khuduk,Saaran Hudag,Saaran Khuduk,Saariin Hudag",46.2,111.28333,"H","WLL","MN","MN",7,NA,NA,NA,0,NA,1090,"Asia/Ulaanbaatar","2012-01-17"
2029522,"Rashaantïn Tuurĭ","Rashaantin Tuuri","A-erh-shan-t'ing-t'ui-erh,A-erh-shan-t’ing-t’ui-erh,Rashaantin Tuuri,Rashaantïn Tuurĭ",44.31667,111.36667,"S","RUIN","MN","MN",7,NA,NA,NA,0,NA,1108,"Asia/Ulaanbaatar","2012-01-17"
2029523,"Rashaantïn Hudag","Rashaantin Hudag","A-erh-shan-t'ing-hu-tu-ko,A-erh-shan-t’ing-hu-tu-ko,Rashaantin Hudag,Rashaantïn Hudag",44.3,111.41667,"H","WLL","MN","MN",7,NA,NA,NA,0,NA,1128,"Asia/Ulaanbaatar","2012-01-17"
2029524,"A-erh-shan-t’ing-tun-ta-ao-pao","A-erh-shan-t'ing-tun-ta-ao-pao","A-erh-shan-t'ing-tun-ta-ao-pao,A-erh-shan-t’ing-tun-ta-ao-pao,Rashaantin Dund Ovoo,Rashaantïn Dund Ovoo",43.48333,111.55,"S","CARN","MN","CN",0,NA,NA,NA,0,NA,999,"Asia/Ulaanbaatar","2014-03-06"
2029525,"Rashaant","Rashaant","Arshaanta Suma,Arshaantu,Arshant,Arshantu Khure,Arshantu Somon,Arshantu sumu,Rashaant,Аршант",49.12667,101.42806,"P","PPLA2","MN","",13,NA,NA,NA,0,NA,1395,"Asia/Ulaanbaatar","2012-01-17"
2029526,"Rashaant","Rashaant","",48.5,102.41667,"P","PPL","MN","",21,NA,NA,NA,0,NA,1393,"Asia/Ulaanbaatar","2003-05-01"
2029527,"Rashaant","Rashaant","Oldzit,Oldziyt,Rashaant,Öldziyt,Öldzït",45.3,106.2,"P","PPLA2","MN","",8,NA,NA,NA,0,NA,1219,"Asia/Ulaanbaatar","2012-01-17"
2029528,"Rarobuku Nuur","Rarobuku Nuur","",47.46667,116.01667,"H","LK","MN","",6,NA,NA,NA,0,NA,597,"Asia/Choibalsan","1994-01-14"
2029529,"Ragin Hooloy","Ragin Hooloy","",46.66667,116.18333,"T","DPR","MN","",6,NA,NA,NA,0,NA,702,"Asia/Choibalsan","1994-01-14"
2029530,"Puntsig-Ovoo Uul","Puntsig-Ovoo Uul","",44.93333,100.58333,"T","MT","MN","",2,NA,NA,NA,0,NA,2452,"Asia/Ulaanbaatar","1994-01-14"
2029531,"Puntsag Dagdaliin Hiid","Puntsag Dagdaliin Hiid","Pontsog Dagdaloyn Khid,Pontsog Dagdalöyn Khid,Pontsog Dogdaloy Khid,Pontsog Dogdalöy Khid,Pontsog dagdalyyn khid,Puntsag Dagdaliin Hiid",47.3,109.41667,"P","PPL","MN","MN",11,NA,NA,NA,0,NA,1231,"Asia/Ulaanbaatar","2012-01-17"
2029532,"Pintiyn Tsagaan Nuruu","Pintiyn Tsagaan Nuruu","Ping-t'ing-ch'a-kan-nu-ju,Ping-t’ing-ch’a-kan-nu-ju,Pintiyn Tsagaan Nuruu",41.83333,104.25,"T","MTS","MN","CN",0,NA,NA,NA,0,NA,1043,"Asia/Ulaanbaatar","2014-03-06"
2029533,"Partisan","Partisan","",48.58333,106.08333,"P","PPL","MN","",18,NA,NA,NA,0,NA,1081,"Asia/Ulaanbaatar","1994-01-14"
2029534,"Jargalant","Jargalant","Partidzani Negdel,Partidzanï Negdel",48.18967,106.70918,"P","PPL","MN","",18,NA,NA,NA,0,NA,1214,"Asia/Ulaanbaatar","2007-10-14"
2029535,"Pagan Tologoyn Davaa","Pagan Tologoyn Davaa","",48.8,107.53333,"T","PASS","MN","",16,NA,NA,NA,0,NA,1579,"Asia/Ulaanbaatar","1994-01-14"
2029536,"Paalan Terigüünii Dugang","Paalan Teriguunii Dugang","Paalan Teriguu-Dugang,Paalan Teriguunii Dugang,Paalan Terigüü-Dugang,Paalan Terigüünii Dugang,Palan Teriguunii Dugan,Palan Terigüünii Dugan,Palan teriguni dugang",47.98333,100.96667,"P","PPL","MN","MN",1,NA,NA,NA,0,NA,1733,"Asia/Ulaanbaatar","2012-01-17"
2029537,"Oyuunii Hudag","Oyuunii Hudag","Kolodets Oyunyy Khuduk,Oyunoy Khuduk Well,Oyuunii Hudag",45.91667,111.85,"H","WLL","MN","MN",17,NA,NA,NA,0,NA,971,"Asia/Ulaanbaatar","2012-01-17"
2029538,"Oyutin Sardig Uul","Oyutin Sardig Uul","",48.61667,107.91667,"T","MT","MN","",18,NA,NA,NA,0,NA,2281,"Asia/Ulaanbaatar","1994-01-14"
2029539,"Oyushuin Nuur","Oyushuin Nuur","",48.61667,107.95,"H","LK","MN","",18,NA,NA,NA,0,NA,2187,"Asia/Ulaanbaatar","1994-01-14"
2029540,"Oyodol Hudag","Oyodol Hudag","Kolodets Oydul khuduk,Oydol Hudag,Oyodol Hudag",44.12667,100.54972,"H","WLL","MN","MN",2,NA,NA,NA,0,NA,1491,"Asia/Ulaanbaatar","2012-01-17"
2029541,"Oyodol Hudag","Oyodol Hudag","Kolodets Oydul khuduk,Oydol Hudag,Oyodol Hudag",43.43472,100.89444,"H","WLL","MN","MN",14,NA,NA,NA,0,NA,1555,"Asia/Ulaanbaatar","2012-01-17"
