"id","group","geonameid","name","asciiname","alternatenames","feature_class","feature_code","country_code","cc2","admin1_code","admin2_code","admin3_code","admin4_code","population","elevation","dem","timezone","modification.date","longitude","latitude"
"3469",3,8439587,"xinlituN","Xinlitun","Xinlitun,xin li tun,新立屯","P","PPL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4555565.63866332,6100583.56770429
"347",3,2028898,"tukhumyynsumE","Tukhumyyn Sume","Ikhe-Tokhomyn-Khure,Kumirnya Tukhumyn-Dagyn',Kumirnya Tukhumyn-Dagyn’,Tohomiin Sume,Tohomim-Sum,Tufumin-dukan,Tukhumoin Sume,Tukhumoyn sume,Tukhumyin sume,Tukhumyyn Sume,Tukhumöin Sume,Tukhumöyn sume,Töhömiin Süme,Töhömim-Süm","P","PPL","MN","",18,NA,NA,NA,0,NA,1263,"Asia/Ulaanbaatar","2012-01-17",5968864.4238728,6564120.07009736
"3470",3,8439588,"changaN","Chang'an","Chang'an,Chang’an,zhang an,长安","P","PPL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4539317.87952203,6090968.3301819
"3471",3,8439590,"tiancailinG","Tiancailing","Tiancailing,tian cai ling,天才岭","P","PPL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4600134.45968773,6102103.54077615
"3472",3,8439591,"wumajiA","Wumajia","Wumajia,wu ma jia,五马架","P","PPL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4527740.72916531,6133157.12431138
"3473",3,8439593,"dayandI","Dayandi","Dayandi,da yan de,大烟地","P","PPL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4559081.34129449,6126476.22029322
"3474",3,8439594,"xianmadI","Xianmadi","Xianmadi,xian ma de,线麻地","P","PPL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4530415.86382862,6114432.02709414
"3475",3,8439595,"anjiatuN","Anjiatun","Anjiatun,an jia tun,安家屯","P","PPL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4537213.03468098,6081047.74266835
"3476",3,8439596,"erdaogoU","Erdaogou","Erdaogou,er dao gou,二道沟","P","PPL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4579333.54468246,6091039.50866198
"3477",3,8439597,"jiaerqI","Jia'erqi","Jia'erqi,Jia’erqi,jia er qi,夹尔奇","P","PPL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4572511.67361045,6087801.20338092
"3478",3,8439598,"bajiagoU","Bajiagou","Bajiagou,ba jia gou,八家沟","P","PPL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4554985.94043034,6090627.24790037
"3479",3,8439599,"longmenkoU","Longmenkou","Longmenkou,long men kou,龙门口","P","PPL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4534057.78141791,6097912.21456414
"348",3,2028920,"togootoynshüteeN","Togootoyn Shuteen","Togootoyn Shuteen,Togootoyn Shüteen,Togotoyn Shutun,Togotyyn shutun,Togotöyn Shutun","P","PPL","MN","MN",11,NA,NA,NA,0,NA,1236,"Asia/Ulaanbaatar","2012-01-17",5566417.16127835,6368123.6715399
"3480",3,8439600,"xingfutuN","Xingfutun","Xingfutun,xing fu tun,幸福屯","P","PPL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4578164.22704244,6107100.44036907
"3481",3,8439601,"xinfatuN","Xinfatun","Xinfatun,xin fa tun,新发屯","P","PPL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4560829.07247963,6099184.6667554
"3483",3,8439603,"wangyaogoU","Wangyaogou","Wangyaogou,wang yao gou,辋窑沟","P","PPL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4531352.2148013,6126673.20653843
"3484",3,8439604,"wanxinG","Wanxing","Wanxing,wan xing,万兴","P","PPL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4532618.10407095,6103788.41619672
"3485",3,8439605,"xingyicuN","Xingyicun","Xingyicun,xing yi cun,兴一村","P","PPL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4595801.40503456,6060965.03318354
"3487",3,8439608,"wenbuqI","Wenbuqi","Wenbuqi,wen bu qi,文布奇","P","PPL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4566144.11445342,6123266.71064926
"3488",3,8439609,"taipingshaN","Taipingshan","Taipingshan,tai ping shan,太平山","P","PPL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4496569.14255678,6094069.64952651
"3489",3,8439610,"linjiaxiaofanG","Linjia Xiaofang","Linjia Xiaofang,lin jia xiao fang,林家小房","P","PPL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4583351.25478135,6088708.52213534
"349",3,2028922,"togootoynduganG","Togootoyn Dugang","Togoliyn-Dugan,Togootoyn Dugang,Togotuin dugang","P","PPL","MN","MN",23,NA,NA,NA,0,NA,648,"Asia/Ulaanbaatar","2012-01-17",5607832.63569867,6860053.96023373
"3490",3,8439611,"qiankaoshaN","Qiankaoshan","Qiankaoshan,qian kao shan,前靠山","P","PPL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4585076.23556452,6080901.81709845
"3491",3,8439612,"qianwanchanG","Qianwanchang","Qianwanchang,qian wan chang,前万昌","P","PPL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4567248.2577045,6077438.59513588
"3492",3,8439613,"zhongxinG","Zhongxing","Zhongxing,zhong xing,中兴","P","PPL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4593670.37660926,6068174.71013293
"3493",3,8439614,"jianguO","Jianguo","Jianguo,jian guo,建国","P","PPL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4537818.43734733,6083415.42215611
"3494",3,8439615,"guangxinG","Guangxing","Guangxing,guang xing,广兴","P","PPL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4557165.39913799,6091328.0455244
"3495",3,8439616,"liumaogoU","Liumaogou","Liumaogou,liu mao gou,柳毛沟","P","PPL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4548845.72654163,6127970.16219127
"3496",3,8439617,"kaoshaN","Kaoshan","Kaoshan,kao shan,靠山","P","PPL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4583752.75695719,6082260.57872729
"3497",3,8439618,"qianjiN","Qianjin","Qianjin,qian jin,前进","P","PPL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4557205.4214459,6113025.84351623
"3498",3,8439619,"dongshangeN","Dongshangen","Dongshangen,dong shan gen,东山根","P","PPL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4565112.95990956,6114659.46172078
"3499",3,8439620,"xishenG","Xisheng","Xisheng,xi sheng,西胜","P","PPL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4602779.08725135,6063841.96768657
"35",3,1515163,"tsagaanbulagiinduganG","Tsagaan Bulagiin Dugang","Ch'a-kan-pu-lun,Ch’a-kan-pu-lun,Tsagaan Bulag,Tsagaan Bulagiin Dugang,Tsagan bulungin dugang,Tsagan-Buluk","P","PPL","MN","MN",13,NA,NA,NA,0,NA,1866,"Asia/Ulaanbaatar","2012-01-17",5993532.99681042,7200105.24962008
"350",3,2028928,"tödögteynsumA","Todogteyn Suma","Todogteyn Suma,Tudegtey,Tudegtey sumu,Tudugtyyn-Somon,Tuduktoyn Somon,Tuduktyyn somon,Tuduktöyn Somon,Tödögteyn Suma,Tüdegtey","P","PPL","MN","MN",11,NA,NA,NA,0,NA,1195,"Asia/Ulaanbaatar","2012-01-17",5559328.07588413,6300561.35990646
"3500",3,8439621,"hongweI","Hongwei","Hongwei,hong wei,红卫","P","PPL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4589716.90998792,6058027.66229589
"3501",3,8439624,"longtangoU","Longtangou","Longtangou,long tan gou,龙潭沟","P","PPL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4528667.59081409,6113197.74451095
"3502",3,8439625,"xingfatuN","Xingfatun","Xingfatun,xing fa tun,兴发屯","P","PPL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4497905.92777418,6096105.63366036
"3503",3,8439626,"guanjiagoU","Guanjiagou","Guanjiagou,guan jia gou,关家沟","P","PPL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4595955.74515867,6083707.40558825
"3504",3,8439628,"yongantuN","Yong'antun","Yong'antun,Yong’antun,yong an tun,永安屯","P","PPL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4553006.95950522,6093538.19017436
"3505",3,8439629,"moshigoU","Moshigou","Moshigou,mo shi gou,磨石沟","P","PPL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4532755.1278405,6134001.27669362
"3506",3,8439630,"dongxinG","Dongxing","Dongxing,dong xing,东兴","P","PPL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4540528.60064916,6112264.52281742
"3507",3,8439632,"qianhubozigoU","Qianhu Bozigou","Qianhu Bozigou,qian hu bo zi gou,前虎脖子沟","P","PPL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4543689.24099234,6127705.62416324
"3508",3,8439633,"songjiagoU","Songjiagou","Songjiagou,song jia gou,宋家沟","P","PPL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4521026.54272483,6122982.7746588
"3510",3,8439635,"jiangjiagoU","Jiangjiagou","Jiangjiagou,jiang jia gou,姜家沟","P","PPL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4546377.00917253,6120877.55182999
"3512",3,8439637,"tiantailinG","Tiantailing","Tiantailing,tian tai ling,天台岭","P","PPL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4595077.19417605,6095530.54248158
"3513",3,8439638,"xiaobeixinG","Xiaobeixing","Xiaobeixing,xiao bei xing,小北兴","P","PPL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4590095.29218604,6093505.28516368
"3514",3,8439639,"xiaqishangdI","Xiaqishangdi","Xiaqishangdi,xia qi shang de,下七垧地","P","PPL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4569229.97589186,6089752.053167
"3515",3,8439640,"changfatuN","Changfatun","Changfatun,zhang fa tun,长发屯","P","PPL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4568637.15191344,6069013.10936191
"3516",3,8439641,"dongshangeN","Dongshangen","Dongshangen,dong shan gen,东山根","P","PPL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4564178.71342764,6111131.13091366
"3517",3,8439642,"baihuashaN","Baihuashan","Baihuashan,bai hua shan,白桦山","P","PPL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4550442.59576812,6101922.59304358
"3518",3,8439643,"chazishaN","Chazishan","Chazishan,cha zi shan,岔子山","P","PPL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4543413.65974581,6096467.19518167
"3519",3,8439644,"hongshenG","Hongsheng","Hongsheng,hong sheng,红胜","P","PPL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4537169.25048591,6095548.84156317
"352",3,2028941,"teregenbayansümE","Teregen Bayan Sume","Teregen Bayan Sume,Teregen Bayan Süme,Terigun Bain Sume,Terigun Bayan Sume,Terigun Bayan Süme","P","PPL","MN","MN",6,NA,NA,NA,0,NA,837,"Asia/Choibalsan","2012-01-17",5244537.93863457,6170317.18398642
"3523",3,8439648,"shuguanG","Shuguang","Shuguang,shu guang,曙光","P","PPL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4528421.4714322,6089224.28331805
"3524",3,8439649,"hengdaO","Hengdao","Hengdao,heng dao,横道","P","PPL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4581809.49361686,6120759.9469576
"3525",3,8439650,"xiaoxinliqI","Xiaoxinliqi","Xiaoxinliqi,xiao xin li qi,小新力奇","P","PPL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4530811.17940942,6188977.27435877
"3526",3,8439651,"yihaodiaN","Yihaodian","Yihaodian,yi hao dian,一号店","P","PPL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4506246.94427609,6159444.08054686
"3527",3,8439655,"donggoU","Donggou","Donggou,dong gou,东沟","P","PPL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4562984.97200332,6126313.01976544
"3528",3,8439656,"houqinglongshaN","Houqinglongshan","Houqinglongshan,hou qing long shan,后青龙山","P","PPL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4553776.33397878,6115962.7453884
"3529",3,8439657,"yangjiagoU","Yangjiagou","Yangjiagou,yang jia gou,杨家沟","P","PPL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4541854.7137308,6119308.2055494
"353",3,2028944,"tengelighiiD","Tengelig Hiid","Tengelig Hiid,Tengelig Khid,Tengelig-Hiyd","P","PPL","MN","MN",8,NA,NA,NA,0,NA,1569,"Asia/Ulaanbaatar","2012-01-17",6044068.60143374,6495714.025407
"3530",3,8439658,"zhangsipigoU","Zhangsi Pigou","Zhangsi Pigou,zhang si pi gou,张四皮沟","P","PPL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4531962.28076129,6113494.51851457
"3532",3,8439660,"wuwucuN","Wuwucun","Wuwucun,wu wu cun,五五村","P","PPL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4602818.46660161,6075805.15613424
"3533",3,8439661,"shuguangtuN","Shuguangtun","Shuguangtun,shu guang tun,曙光屯","P","PPL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4579969.70701183,6120076.11736348
"3534",3,8439663,"shuangshenG","Shuangsheng","Shuangsheng,shuang sheng,双胜","P","PPL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4533998.29232021,6094286.85331639
"3535",3,8439664,"yongshenG","Yongsheng","Yongsheng,yong sheng,永胜","P","PPL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4537877.71816905,6093789.4342857
"3536",3,8439665,"qiyicuN","Qiyicun","Qiyicun,qi yi cun,七一村","P","PPL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4579864.94844931,6060410.63547254
"3537",3,8439669,"xinganxianG","Xing'anxiang","Xing'anxiang,Xing’anxiang,xing an xiang,兴安乡","P","PPL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4503539.72244922,6097412.96424977
"3538",3,8439981,"galabuergachA","Galabu'er Gacha","Galabu'er Gacha,Galabu’er Gacha,ga la bu er ga cha,嘎拉布尔嘎查","P","PPL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4854611.96371575,6349825.93911724
"3539",3,8439982,"adagengerE","Adagen Gere","Adagen Gere,a da gen ge re,阿达根格热","P","PPL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4621591.54445214,6359449.57935903
"354",3,2028952,"teliinduganG","Teliin Dugang","","P","PPL","MN","",1,NA,NA,NA,0,NA,2049,"Asia/Ulaanbaatar","1994-01-14",6130220.87261644,6891840.67235423
"3540",3,8440017,"enheduiyinzhuosulenG","Enhedui Yinzhuosuleng","Enhedui Yinzhuosuleng,en he dui yin zhuo su leng,恩和队音卓苏楞","P","PPL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4684492.73019653,6359707.42791047
"3541",3,8440018,"gaorihA","Gaoriha","Gaoriha,gao ri ha,高日哈","P","PPL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4708132.22899377,6322173.46044366
"3542",3,8440019,"menggongchenggongsiqianniaodiaN","Menggongchenggongsi Qianniaodian","Menggongchenggongsi Qianniaodian,meng gong cheng gong si qing nian dian,盟工程公司青年点","P","PPL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4691034.65227118,6300742.91007699
"3543",3,8440020,"hajigachA","Haji Gacha","Haji Gacha,ha ji ga cha,哈吉嘎查","P","PPL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4657525.53879972,6363372.18371324
"3544",3,8440021,"najigachA","Naji Gacha","Naji Gacha,na ji ga cha,那吉嘎查","P","PPL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4655793.35857655,6360455.94492525
"3545",3,8440022,"guribannuoergachA","Guribannuo'er Gacha","Guribannuo'er Gacha,Guribannuo’er Gacha,gu ri ban nuo er ga cha,古日班诺尔嘎查","P","PPL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4686261.77033523,6350352.05779854
"3546",3,8440023,"arishangachA","Arishan Gacha","Arishan Gacha,a ri shan ga cha,阿日善嘎查","P","PPL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4696010.69559187,6338328.8343537
"3547",3,8440024,"yarigaitingwendurI","Yari Gaiting Wenduri","Yari Gaiting Wenduri,ya ri gai ting wen dou ri,牙日盖廷温都日","P","PPL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4709783.37412835,6361716.51871381
"3548",3,8440025,"huhuiyinhuituhurenaihudugE","Huhuiyin Huituhu Renaihu Duge","Huhuiyin Huituhu Renaihu Duge,hu hui yin hui tu hu re nai hu dou ge,呼辉音辉图呼热乃呼都格","P","PPL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4746728.98911574,6334457.93216644
"3549",3,8440026,"chagandaobU","Chagan Daobu","Chagan Daobu,cha gan dao bu,查干道布","P","PPL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4770530.22135268,6333500.8328975
"355",3,2028959,"teeliinduganG","Teeliin Dugang","","P","PPL","MN","",13,NA,NA,NA,0,NA,1350,"Asia/Ulaanbaatar","1994-01-14",6002492.46110061,7043836.33398624
"3550",3,8440027,"cuoganghuoshaO","Cuogang Huoshao","Cuogang Huoshao,cuo gang huo shao,嵯岗火烧","P","PPL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4832148.47982475,6347792.50318796
"3551",3,8440028,"yikesonG","Yikesong","Yikesong,yi ke song,一棵松","P","PPL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4764263.05120816,6321866.62356456
"3553",3,8440030,"ebuderiheI","Ebude Rihei","Ebude Rihei,e bu de ri hei,额布德日黑","P","PPL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4799337.23349811,6318901.6353474
"3554",1,8440031,"dalianG","Daliang","Daliang,da liang,大良","P","PPL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4781114.45272487,6312735.78261716
"3556",3,8440033,"hailaershimaofangchangqingniandiaN","Haila'er Shi Maofangchang Qingniandian","Haila'er Shi Maofangchang Qingniandian,Haila’er Shi Maofangchang Qingniandian,hai la er shi mao fang chang qing nian dian,海拉尔市毛纺厂青年点","P","PPL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4719204.45896213,6338083.99538329
"3557",3,8440034,"chenbaerhuqishucaichangdacaodiaN","Chenba'er Huqishu Caichang Dacaodian","Chenba'er Huqishu Caichang Dacaodian,Chenba’er Huqishu Caichang Dacaodian,chen ba er hu qi shu cai chang da cao dian,陈巴尔虎旗蔬菜场打草点","P","PPL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4735549.77975301,6327239.33853935
"3558",3,8440035,"enhegachA","Enhe Gacha","Enhe Gacha,en he ga cha,恩和嘎查","P","PPL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4711798.48377916,6382087.13498831
"3559",3,8440036,"hailasitugachA","Hailasitu Gacha","Hailasitu Gacha,hai la si tu ga cha,海拉斯图嘎查","P","PPL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4818488.21543957,6343589.08673864
"356",3,2028960,"teeliinduganG","Teeliin Dugang","Teeliin Dugang,Teeliin-dugan","P","PPL","MN","MN",13,NA,NA,NA,0,NA,1441,"Asia/Ulaanbaatar","2012-01-17",6040185.54377253,7011963.09651937
"3560",3,8440037,"anggeritugachA","Anggeritu Gacha","Anggeritu Gacha,ang ge ri tu ga cha,昂格日图嘎查","P","PPL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4846577.37427626,6333494.81821929
"3561",3,8440038,"wulanchulugachA","Wulanchulu Gacha","Wulanchulu Gacha,wu lan chu lu ga cha,乌兰础鲁嘎查","P","PPL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4763343.78410129,6343157.05530306
"3562",3,8440039,"derisitudaobU","Derisi Tudaobu","Derisi Tudaobu,de ri si tu dao bu,德日斯图道布","P","PPL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4765932.97733913,6342068.94731276
"3563",3,8440040,"hailaershimuyejixiechangqingniandiaN","Haila'er Shi Muye Jixiechang Qingniandian","Haila'er Shi Muye Jixiechang Qingniandian,Haila’er Shi Muye Jixiechang Qingniandian,hai la er shi mu ye ji xie chang qing nian dian,海拉尔市牧业机械厂青年点","P","PPL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4714936.98290329,6310256.19232896
"3564",1,8440041,"xiaolianG","Xiaoliang","Xiaoliang,xiao liang,小梁","P","PPL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4773722.37638454,6312084.48324942
"3565",3,8440042,"dongminG","Dongming","Dongming,dong ming,东明","P","PPL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4748856.29938096,6328926.47601082
"3566",3,8440043,"hulusitaI","Hulusitai","Hulusitai,hu lu si tai,呼鲁斯台","P","PPL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4698471.60710311,6306302.50553207
"3568",3,8440045,"chenqinongfudaduidacaodiaN","Chenqinongfu Dadui Dacaodian","Chenqinongfu Dadui Dacaodian,chen qi nong fu da dui da cao dian,陈旗农付大队打草点","P","PPL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4744594.12920241,6325151.49924602
"3569",3,8440046,"ajirigatU","Ajiri Gatu","Ajiri Gatu,a ji ri ga tu,阿吉日嘎图","P","PPL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4672316.36365376,6382500.76991147
"357",3,2028965,"teegiinsümE","Teegiin Sume","Teegiin Sume,Teegiin Süme,Tegin Sume,Tegin Sumu,Tegin Sümu","P","PPL","MN","MN",6,NA,NA,NA,0,NA,766,"Asia/Choibalsan","2012-01-17",5221842.95299417,6175491.3627832
"3570",3,8440047,"chengherI","Chengheri","Chengheri,cheng he ri,成和日","P","PPL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4675718.95286904,6348297.93828114
"3571",3,8440048,"wuzhuriburidE","Wuzhuri Buride","Wuzhuri Buride,wu zhu ri bu ri de,乌珠日布日德","P","PPL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4788939.11977138,6300354.02043051
"3573",3,8440050,"zhunsonggenaiwendurI","Zhunsonggenai Wenduri","Zhunsonggenai Wenduri,zhun song ge nai wen dou ri,准松格乃温都日","P","PPL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4641073.14671825,6350431.86525105
"3574",3,8440051,"aershanduiyinzhuosulenG","A'ershanduiyinzhuosuleng","A'ershanduiyinzhuosuleng,A’ershanduiyinzhuosuleng,a er shan dui yin zhuo su leng,阿尔山队音卓苏楞","P","PPL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4684833.82267878,6356843.06478886
"3575",3,8440052,"laotunzI","Laotunzi","Laotunzi,lao tun zi,老屯子","P","PPL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4669319.33437854,6325002.23343281
"3576",3,8440053,"huhedaobugachA","Huhedaobu Gacha","Huhedaobu Gacha,hu he dao bo ga cha,呼和道卜嘎查","P","PPL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4761278.00051665,6329910.70161644
"3577",3,8440054,"hailaeryunshuliuduidacaodiaN","Haila'er Yunshu Liudui Dacaodian","Haila'er Yunshu Liudui Dacaodian,Haila’er Yunshu Liudui Dacaodian,hai la er yun shu liu dui da cao dian,海拉尔运输六队打草点","P","PPL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4739385.3646223,6360534.98290937
"3578",3,8440055,"chagannuoeR","Chagan Nuo'er","Chagan Nuo'er,Chagan Nuo’er,cha gan nuo er,查干诺尔","P","PPL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4808352.77567049,6333366.10564138
"3579",3,8440056,"harinuoeR","Hari Nuo'er","Hari Nuo'er,Hari Nuo’er,ha ri nuo er,哈日诺尔","P","PPL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4822128.82134162,6316398.53899619
"3580",3,8440057,"wugunuoeR","Wugu Nuo'er","Wugu Nuo'er,Wugu Nuo’er,wu gu nuo er,乌固诺尔","P","PPL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4791246.9946019,6313245.41468339
"3581",3,8440058,"eridunwulA","Eridunwula","Eridunwula,e ri dui wu la,鄂日敦乌拉","P","PPL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4813717.61732473,6337562.80672354
"3582",3,8440059,"bayantaohaigachA","Bayantaohai Gacha","Bayantaohai Gacha,ba yan tao hai ga cha,巴彦套海嘎查","P","PPL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4835322.63456022,6340431.93754052
"3583",3,8440060,"bayanburidegachA","Bayanburide Gacha","Bayanburide Gacha,ba yan bu ri de ga cha,巴彦布日德嘎查","P","PPL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4787388.3348487,6318226.68104091
"3584",3,8440061,"budunhushuogachA","Budunhushuo Gacha","Budunhushuo Gacha,bu dui hu shuo ga cha,布敦胡硕嘎查","P","PPL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4760358.913979,6318249.0802208
"3585",3,8440062,"teniheadagA","Tenihe'adaga","Tenihe'adaga,Tenihe’adaga,te ni he a da ga,特尼河阿达嘎","P","PPL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4700617.46135357,6292331.68628395
"3586",3,8440063,"donggonG","Donggong","Donggong,dong gong,东宫","P","PPL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4810053.7476881,6322991.58450066
"3587",3,8440064,"wulanqiU","Wulanqiu","Wulanqiu,wu lan qiu,乌兰丘","P","PPL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4800949.08405345,6315871.52118942
"3588",3,8440065,"kurigetaigachA","Kurigetai Gacha","Kurigetai Gacha,ku ri ge tai ga cha,库日格台嘎查","P","PPL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4753591.90087359,6318177.18618546
"3589",3,8440066,"haidonG","Haidong","Haidong,hai dong,海东","P","PPL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4741080.40620259,6335135.44293818
"3591",3,8440068,"burihantU","Burihantu","Burihantu,bu ri han tu,布日罕图","P","PPL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4842719.86773146,6345595.52471531
"3592",3,8440069,"haertaohaI","Ha'ertaohai","Ha'ertaohai,Ha’ertaohai,ha er tao hai,哈尔陶海","P","PPL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4812975.81726073,6332084.55364655
