"id","group","geonameid","name","asciiname","alternatenames","feature_class","feature_code","country_code","cc2","admin1_code","admin2_code","admin3_code","admin4_code","population","elevation","dem","timezone","modification.date","longitude","latitude"
1,6,1514932,"yumiinjisA","Yumiin Jisa","Yumiin Jisa,Yumiin chzhisa","P","PPL","MN","MN",2,NA,NA,NA,0,NA,1909,"Asia/Ulaanbaatar","2012-01-17",99.0088970860495,46.1210038556391
10,5,1515035,"ulaanchuluutaynduganG","Ulaan Chuluutayn Dugang","Ulaan Chuluutayn Dugang,Ulan-chulutuin dugang","P","PPL","MN","MN",13,NA,NA,NA,0,NA,1933,"Asia/Ulaanbaatar","2012-01-17",99.7721726310167,48.5392019382004
100,8,1515623,"ibeeteynhüryeE","Ibeeteyn Huryee","Ibeeteyn Huryee,Ibeeteyn Hüryee,Ibeteyn khure","P","PPL","MN","MN",13,NA,NA,NA,0,NA,1635,"Asia/Ulaanbaatar","2012-01-17",99.2191298343188,51.0722892426405
1000,6,2032164,"burgaasaniiduganG","Burgaasanii Dugang","Burgaasanii Dugang,Burgaasanii-Dugan,Burgasuni dugang","P","PPL","MN","MN",1,NA,NA,NA,0,NA,1762,"Asia/Ulaanbaatar","2012-01-17",100.921988327352,48.1745407730055
1001,6,2032165,"burgaasA","Burgaasa","Burgaasa,Burgasu","P","PPL","MN","MN",13,NA,NA,NA,0,NA,1717,"Asia/Ulaanbaatar","2012-01-17",100.811710400345,51.4807705917542
1003,16,2032167,"bürentsogT","Burentsogt","","P","PPL","MN","",17,NA,NA,NA,0,NA,1183,"Asia/Choibalsan","1994-01-14",111.719868884755,46.6596735190922
1004,16,2032168,"bürenhaaN","Burenhaan","Buerenhaan,Burehnkhan,Burenhaan,Bürenhaan,Бурэнхан","P","PPL","MN","",11,NA,NA,NA,0,NA,1073,"Asia/Ulaanbaatar","2012-01-17",111.666833467164,48.8094484543782
1007,2,2032190,"bumbatA","Bumbata","Bumbata,Bumbatu","P","PPL","MN","MN",7,NA,NA,NA,0,NA,998,"Asia/Ulaanbaatar","2012-01-17",109.724520608684,43.440514662366
1008,6,2032193,"bumbaiinsümE","Bumbaiin Sume","Bumbaiin Sume,Bumbaiin Süme,Bumbuim Sume,Bumbuin Sume","P","PPL","MN","MN",17,NA,NA,NA,0,NA,867,"Asia/Choibalsan","2012-01-17",114.569470949551,46.5642099992622
1009,5,2032197,"bulnaynduganG","Bulnayn Dugang","Bulnain-dugang,Bulnayn Dugang","P","PPL","MN","MN",18,NA,NA,NA,0,NA,1713,"Asia/Ulaanbaatar","2012-01-17",107.969051018893,48.0200579299359
101,6,1515632,"hüyteniijisA","Huytenii Jisa","Huytenii Jisa,Hüytenii Jisa,Khuiteni Chzhisa","P","PPL","MN","",10,NA,NA,NA,0,NA,2768,"Asia/Hovd","2012-01-17",93.6453032477275,46.4108604531758
1010,6,2032212,"bulangiinsuuriN","Bulangiin Suurin","Bulangiin Suurin,Bulengin-surin","P","PPL","MN","MN",11,NA,NA,NA,0,NA,1263,"Asia/Ulaanbaatar","2012-01-17",110.367660897812,48.4740117203047
1011,6,2032213,"bulangiinhuraL","Bulangiin Hural","Bulangiin Hural,Bulangin,Bulungin Khura,Bulungin Khural,Bulungoyn Khural,Bulungyyn khural,Bulungöyn Khural","P","PPL","MN","MN",7,NA,NA,NA,0,NA,931,"Asia/Ulaanbaatar","2012-01-17",111.139069357731,44.8590864865293
1013,6,2032219,"bulagtaY","Bulagtay","Bulagtay,Bulantay,Buluktay","P","PPL","MN","MN",16,NA,NA,NA,0,NA,785,"Asia/Ulaanbaatar","2012-01-17",107.46678489893,49.7359935106564
1014,6,2032222,"bulagansumA","Bulagan Suma","Bologon,Bologon-Somon,Bulagan,Bulagan Suma,Bulagan sumu,Buragan","P","PPL","MN","MN",6,NA,NA,NA,0,NA,809,"Asia/Choibalsan","2012-01-17",113.450962016658,47.9956310188841
1015,6,2032229,"buhuugiinhuraL","Buhuugiin Hural","Buhuugiin Hural,Bukhugoin Khural,Bukhugoyn Khural,Bukhugyyn khural,Bukhugöyn Khural","P","PPL","MN","MN",18,NA,NA,NA,0,NA,1288,"Asia/Ulaanbaatar","2012-01-17",106.636776238438,47.6011584503493
1018,8,2032240,"buhaiinhüryeE","Buhaiin Huryee","Buhaiin Huryee,Buhaiin Hüryee,Buhaiin-Huree,Buhaiin-Hüree,Bukhain Khure","P","PPL","MN","MN",1,NA,NA,NA,0,NA,1240,"Asia/Ulaanbaatar","2012-01-17",100.671020203433,49.0242206048218
1019,5,2032243,"buhaiinduganG","Buhaiin Dugang","Buhaiin Dugang,Bukhain dugang,Bukhin Dugun","P","PPL","MN","MN",21,NA,NA,NA,0,NA,1365,"Asia/Ulaanbaatar","2012-01-17",103.685770665466,49.2628613576918
1021,5,2032245,"bügseynduganG","Bugseyn Dugang","Bugseyn Dugang,Bugsuin dugang,Buksin-dugang,Bügseyn Dugang","P","PPL","MN","MN",21,NA,NA,NA,0,NA,1072,"Asia/Ulaanbaatar","2012-01-17",103.268984171183,49.4955214388386
1022,8,2032251,"bügdegeniihüryeE","Bugdegenii Huryee","Bugdegeni khure,Bugdegenii Huryee,Bügdegenii Hüryee","P","PPL","MN","MN",13,NA,NA,NA,0,NA,1857,"Asia/Ulaanbaatar","2012-01-17",100.021355285667,49.0564031737975
1024,6,2032256,"bugaiinlamA","Bugaiin Lama","Bugaiin Lama,Bugayinlama,Bugayn-lama","P","PPL","MN","MN",11,NA,NA,NA,0,NA,1215,"Asia/Ulaanbaatar","2012-01-17",109.30344291993,46.9390134995174
1025,6,2032260,"büdüüniiduganG","Buduunii Dugang","Budunyy dugang,Buduunii Dugang,Büdüünii Dugang","P","PPL","MN","MN",16,NA,NA,NA,0,NA,1203,"Asia/Ulaanbaatar","2012-01-17",105.384934634212,49.299113487901
1027,6,2032268,"budargaiinhuraL","Budargaiin Hural","Budargaiin Hural,Budargin Khural,Budargoin Khural,Budargyin khural,Budargöin Khural","P","PPL","MN","MN",7,NA,NA,NA,0,NA,1072,"Asia/Ulaanbaatar","2012-01-17",110.638317308887,45.5247706220648
1028,6,2032269,"budangiinhiiD","Budangiin Hiid","Budangiin Hiid,Budungin Khid","P","PPL","MN","MN",17,NA,NA,NA,0,NA,1191,"Asia/Choibalsan","2012-01-17",113.638670702615,44.7964505257972
1029,6,2032292,"boroöndöriinhiiD","Boro Ondoriin Hiid","Boro Ondoriin Hiid,Boro Unduroyn Khid,Boro Unduröyn Khid,Boro Öndöriin Hiid,Boro-unduryyn-khid,Koro Unduroyn Khid,Koro Unduröyn Khid","P","PPL","MN","MN",11,NA,NA,NA,0,NA,1453,"Asia/Ulaanbaatar","2012-01-17",109.052603863127,47.6052155950322
103,6,1515646,"hüryeedereseniiörtöÖ","Huryee Deresenii Ortoo","Huryee Deresenii Ortoo,Huryee-Deresen-Ortoo,Huryee-Deresen-Örtöö,Hüryee Deresenii Örtöö,Khure deresuni urto","P","PPL","MN","MN",19,NA,NA,NA,0,NA,1051,"Asia/Hovd","2012-01-17",93.7255618813011,49.1116293228533
1030,6,2032294,"boroöndörhiiD","Boro Ondor Hiid","Boro Ondor Hiid,Boro Undur Khid,Boro Öndör Hiid","P","PPL","MN","MN",18,NA,NA,NA,0,NA,1287,"Asia/Ulaanbaatar","2012-01-17",106.004016911588,47.3500863565531
1031,6,2032300,"boroohöndeynhuraL","Boroo Hondeyn Hural","Boro Khundein Khural,Boro Khundeyn Khural,Boroo Hondeyn Hural,Boroo Höndeyn Hural","P","PPL","MN","MN",18,NA,NA,NA,0,NA,981,"Asia/Ulaanbaatar","2012-01-17",104.920464148657,47.8482150849482
1032,5,2032302,"boroogiindeN","Boroogiin Den","Boro,Boroo,Boroogiin Den,Stanok Borogin-Dyan","P","PPL","MN","MN",18,NA,NA,NA,0,NA,908,"Asia/Ulaanbaatar","2012-01-17",106.235535512334,48.6171529596957
1033,6,2032313,"boroiinsümE","Boroiin Sume","Boroiin Sume,Boroiin Süme,Boroyn Sume,Boryin-sume,Boryyn-sume","P","PPL","MN","MN",17,NA,NA,NA,0,NA,1186,"Asia/Choibalsan","2012-01-17",113.587258118497,45.8627925608836
1034,5,2032315,"boroiinduganG","Boroiin Dugang","Boro,Boroiin Dugang,Boroin dugang,Boroin-Dugan,Боро","P","PPL","MN","MN",16,NA,NA,NA,0,NA,888,"Asia/Ulaanbaatar","2012-01-17",106.268735659184,48.70055436402
1035,5,2032318,"borohujiriinduganG","Boro Hujiriin Dugang","Boro Hujiriin Dugang,Boro-Hujiriyn-Dugan,Boro-Khuchzhiryin dugang,Boro-Khuchzhiryyn dugang","P","PPL","MN","MN",18,NA,NA,NA,0,NA,1281,"Asia/Ulaanbaatar","2012-01-17",106.136106701901,48.233637215539
1036,6,2032320,"borohiiD","Boro Hiid","Boro Hiid,Boro khid,Boro-Hiyd","P","PPL","MN","MN",14,NA,NA,NA,0,NA,1121,"Asia/Ulaanbaatar","2012-01-17",107.323966615942,44.4361469756267
1037,4,2032322,"borohamaR","Boro Hamar","Boro Hamar,Boro Khamir","P","PPL","MN","MN",7,NA,NA,NA,0,NA,987,"Asia/Ulaanbaatar","2012-01-17",109.67441019478,43.5403965142628
1038,6,2032325,"boroburgaasaniiduganG","Boro Burgaasanii Dugang","Boro Burgaasanii Dugang,Boro burgasuni dugang,Boro-Burgassanii-Dugan","P","PPL","MN","MN",13,NA,NA,NA,0,NA,1699,"Asia/Ulaanbaatar","2012-01-17",100.138283030499,48.8065630568421
1039,24,2032338,"borhoyntaL","Borhoyn Tal","Cha-men-wu-te,Chamu Ut,Dsamin Ude,Dzamiin Ude,Dzamiin Uude,Dzamiin Üüde,Dzamin Uud,Dzamiyn Ude,Dzamon Ude,Dzamoyn Ude,Dzamyn Ude,Dzamyym Ude,Dzamyyn Ude,Dzamïn Üüd,Dzamön Ude,Dzamöyn Ude,Ikhe Lide,Ikhe Ude,Kolodets Ude,Udde,Ude,Udei,Uteh,Wu-te,Wuteh,Zamun Ude","P","PPL","MN","MN",7,NA,NA,NA,0,NA,967,"Asia/Ulaanbaatar","2007-10-07",111.87901033418,43.6623651111712
104,6,1515650,"hurimiinsumA","Hurimiin Suma","Hurimiin Suma,Hurmiin Suma,Hürmiin Suma,Khurmiin somon,Khurmin-Somon","P","PPL","MN","MN",3,NA,NA,NA,0,NA,2302,"Asia/Hovd","2012-01-17",91.0118304573183,48.4062519891183
1040,6,2032355,"bööngiinhiiD","Boongiin Hiid","Boongiin Hiid,Boongoyn Khid,Boongyyn khid,Boongöyn Khid,Bööngiin Hiid","P","PPL","MN","MN",17,NA,NA,NA,0,NA,978,"Asia/Choibalsan","2012-01-17",112.602847964837,46.7777353240115
1041,6,2032368,"bogdoiinhiiD","Bogdoiin Hiid","Bogdain Khid,Bogdoiin Hiid","P","PPL","MN","MN",20,NA,NA,NA,0,NA,1972,"Asia/Ulaanbaatar","2012-01-17",106.969754440011,47.7683796806437
1044,6,2032386,"bilüüniihuraL","Biluunii Hural","Biluunii Hural,Bilyunay Khural,Bilyunoy khural,Bilyunyy khural,Bilyunöy khural,Bilüünii Hural","P","PPL","MN","MN",8,NA,NA,NA,0,NA,1387,"Asia/Ulaanbaatar","2012-01-17",105.841177382202,44.4002652611586
1045,8,2032388,"bilsigihüryeE","Bilsigi Huryee","Bil'sigo Khure,Bil'sigy-khure,Bilsigi Huryee,Bilsigi Hüryee,Bil’sigo Khure,Bil’sigy-khure","P","PPL","MN","MN",21,NA,NA,NA,0,NA,989,"Asia/Ulaanbaatar","2012-01-17",103.285738301165,49.4288684671651
1046,6,2032389,"biliinjisahiiD","Biliin Jisa Hiid","Biliin Jisa Hiid,Biloyn chzhisa khid,Bilyyn chzhisa khid,Bilöyn chzhisa khid","P","PPL","MN","MN",8,NA,NA,NA,0,NA,1288,"Asia/Ulaanbaatar","2012-01-17",106.671776412524,46.3346461113091
1047,6,2032410,"berheiinhiiD","Berheiin Hiid","Berheiin Hiid,Berkhein Khid,Berkheyn Khid,Borkhein khid","P","PPL","MN","MN",18,NA,NA,NA,0,NA,1003,"Asia/Ulaanbaatar","2012-01-17",104.73719135651,47.8645586113139
1049,6,2032413,"belintehaanhiiD","Belinte Haan Hiid","Belinte Haan Hiid,Belinte Khan Khid,Belinte-Haan-Hiyd","P","PPL","MN","MN",11,NA,NA,NA,0,NA,1238,"Asia/Ulaanbaatar","2012-01-17",109.753765075907,46.6064681523743
1050,8,2032415,"belenhüryeehiiD","Belen Huryee Hiid","Belen Huryee Hiid,Belen Hüryee Hiid,Belen khure khid,Belen-Huree-Hiyd,Belen-Hüree-Hiyd","P","PPL","MN","MN",15,NA,NA,NA,0,NA,1955,"Asia/Ulaanbaatar","2012-01-17",102.972941306394,46.6114944688397
1051,9,2032418,"belchiR","Belchir","Bel'chir sumu,Belchir,Belchir Suma,Bel’chir sumu,Beruchiru,Bilchir","P","PPL","MN","MN",16,NA,NA,NA,0,NA,719,"Asia/Ulaanbaatar","2012-01-17",107.433540732406,49.6859319051452
1052,6,2032420,"beeseiinhiiD","Beeseiin Hiid","Beeseiin Hiid,Beysein khid,Beyseyn Khid,Beysyn-Khure","P","PPL","MN","MN",1,NA,NA,NA,0,NA,1963,"Asia/Ulaanbaatar","2012-01-17",101.17297600591,47.2916034588684
1053,15,2032429,"bayshintasümE","Bayshinta Sume","Baishintu,Baishintu-Sume,Bayshint,Bayshinta Hiid,Bayshinta Sume,Bayshinta Süme,Bayshintu,Bayshintu Sume,Bayshintu hiid,Bayshintuin hiid,Biashintu sume","P","PPL","MN","MN",17,NA,NA,NA,0,NA,849,"Asia/Choibalsan","2012-01-17",112.637700828967,45.661323067922
1054,8,2032430,"bayshintahüryeE","Bayshinta Huryee","Bayshinta Huryee,Bayshinta Hüryee,Bayshintu Khure","P","PPL","MN","MN",18,NA,NA,NA,0,NA,1046,"Asia/Ulaanbaatar","2012-01-17",105.021042935446,47.3817216841069
1055,6,2032438,"bayartaynhiiD","Bayartayn Hiid","Bayartayn Hiid,Bayartayn-Hiyd,Bayartuin Khid,Bayartuyn Khid","P","PPL","MN","MN",20,NA,NA,NA,0,NA,1230,"Asia/Ulaanbaatar","2012-01-17",106.586636935494,47.7177305675417
1056,6,2032443,"bayanuuL","Bayan Uul","","P","PPL","MN","",6,NA,NA,NA,0,NA,948,"Asia/Ulaanbaatar","1994-01-14",112.349829701656,48.9271977187655
1057,6,2032444,"bayanuuL","Bayan-Uul","Bayan Ulaan Suma,Bayan Ulaan sumu,Bayan Ulan,Bayan Ulan Somon,Bayan ulaan,Bayan-Uul","P","PPL","MN","MN",1,NA,NA,NA,0,NA,1478,"Asia/Ulaanbaatar","2012-01-17",101.822193780152,47.6427759095016
1058,6,2032453,"bayanulaansumA","Bayan Ulaan Suma","Bain-ulan Somon,Bayan Ulaan,Bayan Ulaan Suma,Bayn Ulan Somon","P","PPL","MN","MN",11,NA,NA,NA,0,NA,1302,"Asia/Ulaanbaatar","2012-01-17",109.219453112354,47.4388319365242
1059,6,2032462,"bayantsogtosumA","Bayan Tsogto Suma","Bain-tsogto Somon,Bayan Tsogto,Bayan Tsogto Suma,Bayan-Tsoktu,Bayn Tsogto Somon","P","PPL","MN","MN",7,NA,NA,NA,0,NA,1270,"Asia/Ulaanbaatar","2012-01-17",108.971328402249,46.1052407950379
106,8,1515667,"hulhataynhüryeE","Hulhatayn Huryee","Hulhatayn Huryee,Hulhatayn Hüryee,Khuekhtein-khure,Khulkhtuin khure","P","PPL","MN","MN",9,NA,NA,NA,0,NA,1861,"Asia/Hovd","2012-01-17",98.9223663064782,48.7877198855286
1060,6,2032482,"bayantereM","Bayanterem","Bain-terme Somon,Bayan Terme,Bayan Terme Suma,Bayan terme sumu,Bayan-Terim,Bayanterem,Bayne Terme Somon","P","PPL","MN","MN",17,NA,NA,NA,0,NA,1229,"Asia/Choibalsan","2012-01-17",112.352483396355,47.0772976906622
1061,6,2032483,"bayanteeG","Bayanteeg","","P","PPL","MN","",15,NA,NA,NA,0,NA,1737,"Asia/Ulaanbaatar","1994-01-14",101.474900679818,45.5922453997791
1062,6,2032484,"bayansumA","Bayan Suma","Bayan,Bayan Suma,Bayan Sume,Bayan Sumu,Bayan-Somon","P","PPL","MN","MN",11,NA,NA,NA,0,NA,905,"Asia/Ulaanbaatar","2012-01-17",111.833070126573,49.0763787596971
1063,6,2032492,"bayanovoO","Bayan Ovoo","","P","PPL","MN","",14,NA,NA,NA,0,NA,1704,"Asia/Ulaanbaatar","1994-01-14",105.509673378593,42.9501587111221
1064,6,2032501,"bayanoboohiiD","Bayan Oboo Hiid","Bayan Obo Khid,Bayan Oboo Hiid","P","PPL","MN","MN",7,NA,NA,NA,0,NA,1136,"Asia/Ulaanbaatar","2012-01-17",109.892160826538,42.607778904624
1065,6,2032511,"bayanmönhösumA","Bayan Monho Suma","Bain-Munku Somon,Bayan Monho,Bayan Monho Suma,Bayan Monko Sume,Bayan Munkhu,Bayan Mönhö,Bayan Mönhö Suma,Bayan Mönkö Sume,Bayan monho sumu,Bayan mönhö sumu,Bayan-munk somon,Bayn Munku Somon","P","PPL","MN","MN",7,NA,NA,NA,0,NA,994,"Asia/Ulaanbaatar","2012-01-17",111.105542403677,45.0089939140887
1066,6,2032512,"bayanmönhösüM","Bayan-monho-sum","","P","PPL","MN","",7,NA,NA,NA,0,NA,841,"Asia/Ulaanbaatar","1994-01-14",111.171914616586,45.2257102588694
1067,6,2032514,"bayanmönhöiinshandaiinörtöÖ","Bayan Monhoiin Shandaiin Ortoo","Bain Munkhoyn,Bain-Munkhyyn Shandyyn urto,Bayan Monhoiin Shanda,Bayan Monhoiin Shandaiin Ortoo,Bayan Mönhoiin Shanda,Bayan Mönhöiin Shandaiin Örtöö,Bayn Munkhoyn,Bayn Munkhöyn","P","PPL","MN","MN",11,NA,NA,NA,0,NA,1048,"Asia/Ulaanbaatar","2012-01-17",110.635860381579,47.3411676375276
1068,6,2032515,"bayanmönhöiinsalbarhorshoO","Bayan Monhoiin Salbar Horshoo","Bain Munkhoyn Salbar Khorsho,Bain Munkhyyn Salbar Khorsho,Bain Munkhöyn Salbar Khorsho,Bayan Mohoiin Salboar,Bayan Monhoiin Salbar Horshoo,Bayan Möhöiin Salboar,Bayan Mönhöiin Salbar Horshoo,Bayn Munkhoyn Salbor Khorsho,Bayn Munkhöyn Salbor Khorsho,Bayn-munkhyyn-salbar-khorsho","P","PPL","MN","MN",11,NA,NA,NA,0,NA,1280,"Asia/Ulaanbaatar","2012-01-17",109.803615816092,46.7065377945547
1069,6,2032516,"bayanmönhöiinhiiD","Bayan Monhoiin Hiid","Bain Munkin Khid,Bain-Munku-Khid,Bayan Monhoiin Hiid,Bayan Mönhöiin Hiid,Bayn Munkin Khid","P","PPL","MN","MN",7,NA,NA,NA,0,NA,962,"Asia/Ulaanbaatar","2012-01-17",111.438633697662,45.1428343115051
107,6,1515676,"hujirtaynörtöÖ","Hujirtayn Ortoo","Hujirtayn Ortoo,Hujirtayn Örtöö,Khuchzhirtuin Yurt,Khuchzhirtuin urto,Khugzhirtuin urto","P","PPL","MN","MN",10,NA,NA,NA,0,NA,1864,"Asia/Hovd","2012-01-17",95.4271970368474,46.6142877208759
1070,6,2032517,"bayanmönhöhiiD","Bayan Monho Hiid","Bain Munkhu khid,Bain Munku Khid,Bayan Monho Hiid,Bayan Mönhö Hiid,Bayn Munkhu Khid","P","PPL","MN","MN",11,NA,NA,NA,0,NA,1240,"Asia/Ulaanbaatar","2012-01-17",109.736520722212,47.0397198751857
1071,6,2032519,"bayanjisA","Bayan Jisa","Bayan Jisa,Bayan chzhisa","P","PPL","MN","MN",15,NA,NA,NA,0,NA,1318,"Asia/Ulaanbaatar","2012-01-17",102.924943599708,44.9949643201314
1072,6,2032524,"bayanhushuU","Bayan Hushuu","Bain Khoshu,Bayan Hushuu,Urto Bain Khoshu","P","PPL","MN","MN",8,NA,NA,NA,0,NA,1353,"Asia/Ulaanbaatar","2012-01-17",106.739452028842,45.5348886786004
1073,6,2032526,"bayanhuraL","Bayan Hural","Bayan Hural,Bayan Khural","P","PPL","MN","MN",11,NA,NA,NA,0,NA,1485,"Asia/Ulaanbaatar","2012-01-17",108.969758798283,47.2717594575184
1074,6,2032527,"bayanhujiR","Bayan Hujir","Bain-khodzhir,Bayan Hujir,Urt-bain-khodzhin","P","PPL","MN","MN",18,NA,NA,NA,0,NA,1610,"Asia/Ulaanbaatar","2012-01-17",106.302768986853,48.1839192974784
1075,6,2032532,"bayanhongoR","Bayanhongor","Bajankhongor,Bayan Hangor,Bayan Hongor Suma,Bayan Khongor,Bayan Khongor Somon,Bayan Khonkhor Sume,Bayan honhor sumu,Bayan-hongoru,Bayanhongor,Bayankhongor,Баянхонгор","P","PPL","MN","",2,NA,NA,NA,23234,NA,2202,"Asia/Ulaanbaatar","2013-03-02",100.091025605911,46.6396439512541
1076,6,2032534,"bayanhoboriinhorshoO","Bayan Hoboriin Horshoo","Bainkobiru,Bainkobïru,Bayan Hoboriin Horshoo,Bayan Khoburin yurt,Bayan khoburin khorsho","P","PPL","MN","MN",2,NA,NA,NA,0,NA,1662,"Asia/Ulaanbaatar","2012-01-17",100.110216768103,44.4566035085071
1077,6,2032535,"bayanhiiD","Bayan Hiid","Bain Khid,Bayan Hiid,Boin-Khid","P","PPL","MN","MN",7,NA,NA,NA,0,NA,1050,"Asia/Ulaanbaatar","2012-01-17",108.889642528268,44.8553617783876
1078,6,2032537,"bayanhayrhaN","Bayan Hayrhan","Bain khayerkhen,Bayan Hayrhan","P","PPL","MN","MN",1,NA,NA,NA,0,NA,1373,"Asia/Ulaanbaatar","2012-01-17",102.471366279257,48.0272772957439
1079,6,2032543,"bayangoliinduganG","Bayan Goliin Dugang","Bayan Goliin Dugang,Bayan Goliyn-Dugan,Bayan golyyn dugang,Kumirnya Pandlin,Pandlin,Pandlin Shrine","P","PPL","MN","MN",16,NA,NA,NA,0,NA,893,"Asia/Ulaanbaatar","2012-01-17",106.118375676836,49.0003234708136
1080,6,2032544,"bayangoliinduganG","Bayan Goliin Dugang","Bayan Goliin Dugang,Bayan-golyyn dugang","P","PPL","MN","MN",20,NA,NA,NA,0,NA,1633,"Asia/Ulaanbaatar","2012-01-17",107.052710301267,48.0185177653553
1081,6,2032545,"bayangoliindeN","Bayan Goliin Den","Bayan Goliin Den,Stanok Bayan-Golyyn-Dyan","P","PPL","MN","MN",16,NA,NA,NA,0,NA,840,"Asia/Ulaanbaatar","2012-01-17",106.085106436078,48.9669241751628
1082,6,2032551,"bayangoL","Bayangol","","P","PPL","MN","",21,NA,NA,NA,0,NA,978,"Asia/Ulaanbaatar","2003-05-01",103.635540525126,49.44614451782
1083,6,2032560,"bayandzürihesumA","Bayan Dzurihe Suma","Bayan Dzurihe Suma,Bayan Dzürihe Suma,Bayan Tszurikhe Somon,Bayan dzurihe,Bayan dzurikhe sumu,Bayan-Dzurkhe","P","PPL","MN","MN",2,NA,NA,NA,0,NA,2321,"Asia/Ulaanbaatar","2012-01-17",100.974391784372,46.2246012007007
1084,6,2032562,"bayandzürhE","Bayan Dzurhe","Bain-tsurkhe,Bain-tszurkhe,Bayan Dzurhe,Bayan Dzürhe","P","PPL","MN","MN",21,NA,NA,NA,0,NA,1154,"Asia/Ulaanbaatar","2012-01-17",103.686706547506,48.5794482119842
1085,6,2032566,"bayanduganG","Bayan Dugang","Bain-dugan,Bayan Dugang,Bayan-dugan,Bayn Dugan","P","PPL","MN","MN",21,NA,NA,NA,0,NA,1300,"Asia/Ulaanbaatar","2012-01-17",103.585565252605,49.4460584617989
1086,6,2032567,"bayandoN","Bayan Don","Bain don,Bayan Don","P","PPL","MN","MN",6,NA,NA,NA,0,NA,715,"Asia/Choibalsan","2012-01-17",114.516445693333,48.6805960035743
1087,6,2032568,"bayandobosumA","Bayan Dobo Suma","Bayan Dobo,Bayan Dobo Somon,Bayan Dobo Suma,Bayan-Dov,Bayantu-Ul'tseytu-Ula,Bayantu-Ul’tseytu-Ula,Buyanta Uula Suma,Buyantu Ula sumu,Buyantu Uula","P","PPL","MN","MN",8,NA,NA,NA,0,NA,1056,"Asia/Ulaanbaatar","2012-01-17",107.173952903635,44.4858762892759
1088,6,2032569,"bayandelgerüülegchisümE","Bayan Delgeruulegchi Sume","Bain Delgerulegchi Sume,Bayan Delgeruulegchi Sume,Bayan Delgerüülegchi Süme","P","PPL","MN","",6,NA,NA,NA,0,NA,805,"Asia/Choibalsan","2012-01-17",115.502346677472,46.7989495385207
1089,6,2032576,"bayanbulagiinsuuriN","Bayan Bulagiin Suurin","Bayan Bulagiin Suurin,Bayan Bulagoyn Surin,Bayan Bulagöyn Surin,Bayan bulagyin surin-khid,Bayan-Bulag-Hural,Bayan-bulagyyn-surin","P","PPL","MN","MN",24,NA,NA,NA,0,NA,1323,"Asia/Ulaanbaatar","2012-01-17",108.887357813096,46.6050290624461
1090,6,2032577,"bayanbulagiinhuraL","Bayan Bulagiin Hural","Bayan Bulagiin Hural,Bayan Bulagoin Khural,Bayan bulagoyn Khural,Bayan bulagyyn khural,Bayan bulagöyn Khural","P","PPL","MN","MN",18,NA,NA,NA,0,NA,1522,"Asia/Ulaanbaatar","2012-01-17",107.502683866289,47.9192767354054
1091,6,2032578,"bayanbulagiinhuraL","Bayan Bulagiin Hural","Bayan Bulagiin Hural,Bayan Bulagoin Khural,Bayan Bulagyyn Khural,Bayan Bulagöin Khural,Bayan bulagoyn khural,Bayan bulagyin khural,Bayan bulagöyn khural","P","PPL","MN","MN",14,NA,NA,NA,0,NA,1186,"Asia/Ulaanbaatar","2012-01-17",106.77445168206,44.1852737295093
1092,6,2032584,"bayanbulaG","Bayan Bulag","","P","PPL","MN","",6,NA,NA,NA,0,NA,832,"Asia/Choibalsan","1994-01-14",113.649829666758,48.7459158950348
1093,6,2032585,"bayanbulaG","Bayan Bulag","Bayan Bulag,Bayan Bulak,Gori-Bayan Bulag","P","PPL","MN","MN",6,NA,NA,NA,0,NA,739,"Asia/Choibalsan","2012-01-17",114.284057433387,48.0636010598854
1094,6,2032589,"bayanbelhI","Bayan Belhi","Bain Belk,Bain Belki,Bayan Belhi,Bayan Belki,Urto Bain-Bel'ki,Urto Bain-Bel’ki","P","PPL","MN","MN",8,NA,NA,NA,0,NA,1237,"Asia/Ulaanbaatar","2012-01-17",106.723041211604,45.334899824606
1095,6,2032592,"bayanbaraataynhiiD","Bayan Baraatayn Hiid","Bayan Baraatayn Hiid,Bayan Baratuin Khid,Bayan baratuyn khid","P","PPL","MN","MN",18,NA,NA,NA,0,NA,1411,"Asia/Ulaanbaatar","2012-01-17",106.454771677482,46.6509083335573
1096,6,2032599,"bayakgoliyngoL","Bayak-Goliyn-Gol","","P","PPL","MN","",16,NA,NA,NA,0,NA,911,"Asia/Ulaanbaatar","1994-01-14",106.96717371219,49.6018150968847
1097,5,2032601,"bayagiinduganG","Bayagiin Dugang","Bayagiin Dugan,Bayagiin Dugang,Bayagin dugang","P","PPL","MN","MN",18,NA,NA,NA,0,NA,1666,"Asia/Ulaanbaatar","2012-01-17",107.585786446434,48.069415330499
1098,16,2032605,"bathaaN","Bathaan","Bathaan,Batkhaan","P","PPL","MN","MN",15,NA,NA,NA,0,NA,1799,"Asia/Ulaanbaatar","2012-01-17",104.105718670295,46.6468327012079
1099,6,2032606,"bataöldzeytehuraL","Bata Oldzeyte Hural","Bata Oldzeyte,Bata Oldzeyte Hural,Bata Öldzeyte,Bata Öldzeyte Hural,Batu Ul'tszeytu,Batu Ul’tszeytu,Batu ul'tszeytu-khural,Batu ul’tszeytu-khural","P","PPL","MN","MN",7,NA,NA,NA,0,NA,1072,"Asia/Ulaanbaatar","2012-01-17",110.324846457035,43.0583190377955
